Time	U	B	V	R	I	gs	rs	is
5.000000e-01	-1.089474e+01	-1.158155e+01	-1.186151e+01	-1.209894e+01	-1.251427e+01	-1.174617e+01	-1.193099e+01	-1.202808e+01
1.500000e+00	-1.350497e+01	-1.409447e+01	-1.441584e+01	-1.448845e+01	-1.449650e+01	-1.432629e+01	-1.435768e+01	-1.409914e+01
2.500000e+00	-1.575526e+01	-1.589772e+01	-1.597706e+01	-1.600220e+01	-1.615526e+01	-1.601470e+01	-1.587944e+01	-1.558257e+01
3.500000e+00	-1.735795e+01	-1.705788e+01	-1.705304e+01	-1.702784e+01	-1.731943e+01	-1.714379e+01	-1.691414e+01	-1.667720e+01
4.500000e+00	-1.829144e+01	-1.774003e+01	-1.772312e+01	-1.767720e+01	-1.788584e+01	-1.780113e+01	-1.757908e+01	-1.725238e+01
5.500000e+00	-1.884917e+01	-1.818292e+01	-1.814510e+01	-1.807305e+01	-1.816936e+01	-1.823269e+01	-1.798677e+01	-1.759292e+01
6.500000e+00	-1.919848e+01	-1.849908e+01	-1.846015e+01	-1.837888e+01	-1.841951e+01	-1.854340e+01	-1.829303e+01	-1.789002e+01
7.500000e+00	-1.943821e+01	-1.873849e+01	-1.868201e+01	-1.861547e+01	-1.862854e+01	-1.877704e+01	-1.852890e+01	-1.811605e+01
8.500000e+00	-1.960668e+01	-1.894534e+01	-1.886417e+01	-1.879827e+01	-1.883420e+01	-1.897451e+01	-1.871494e+01	-1.831597e+01
9.500000e+00	-1.972098e+01	-1.910071e+01	-1.902814e+01	-1.896183e+01	-1.898387e+01	-1.913714e+01	-1.888248e+01	-1.844873e+01
1.050000e+01	-1.980156e+01	-1.923414e+01	-1.916173e+01	-1.908946e+01	-1.915789e+01	-1.927169e+01	-1.901474e+01	-1.857586e+01
1.150000e+01	-1.984368e+01	-1.934142e+01	-1.927443e+01	-1.917524e+01	-1.929590e+01	-1.938355e+01	-1.910617e+01	-1.865801e+01
1.250000e+01	-1.986880e+01	-1.944279e+01	-1.937883e+01	-1.924513e+01	-1.941152e+01	-1.948990e+01	-1.918190e+01	-1.871206e+01
1.350000e+01	-1.983990e+01	-1.950734e+01	-1.946482e+01	-1.931195e+01	-1.948959e+01	-1.956427e+01	-1.925545e+01	-1.873010e+01
1.450000e+01	-1.979572e+01	-1.956383e+01	-1.954462e+01	-1.936332e+01	-1.957449e+01	-1.962854e+01	-1.931453e+01	-1.873495e+01
1.550000e+01	-1.972487e+01	-1.959853e+01	-1.961174e+01	-1.940733e+01	-1.963917e+01	-1.967397e+01	-1.936618e+01	-1.873870e+01
1.650000e+01	-1.963351e+01	-1.961821e+01	-1.967845e+01	-1.944705e+01	-1.965575e+01	-1.971130e+01	-1.941360e+01	-1.870512e+01
1.750000e+01	-1.953510e+01	-1.962651e+01	-1.972352e+01	-1.948880e+01	-1.967690e+01	-1.973613e+01	-1.946278e+01	-1.867400e+01
1.850000e+01	-1.942283e+01	-1.961838e+01	-1.976719e+01	-1.950504e+01	-1.967251e+01	-1.975111e+01	-1.948577e+01	-1.861728e+01
1.950000e+01	-1.930666e+01	-1.959192e+01	-1.979265e+01	-1.951529e+01	-1.966710e+01	-1.974735e+01	-1.950067e+01	-1.858442e+01
2.050000e+01	-1.915770e+01	-1.953886e+01	-1.979945e+01	-1.950149e+01	-1.967071e+01	-1.972356e+01	-1.949060e+01	-1.854108e+01
2.150000e+01	-1.900726e+01	-1.945672e+01	-1.979235e+01	-1.947973e+01	-1.966496e+01	-1.966512e+01	-1.947084e+01	-1.851520e+01
2.250000e+01	-1.886289e+01	-1.936011e+01	-1.977562e+01	-1.944731e+01	-1.965220e+01	-1.960223e+01	-1.944178e+01	-1.847430e+01
2.350000e+01	-1.868758e+01	-1.922737e+01	-1.970753e+01	-1.938121e+01	-1.964993e+01	-1.950144e+01	-1.937210e+01	-1.845081e+01
2.450000e+01	-1.850962e+01	-1.910269e+01	-1.962817e+01	-1.931946e+01	-1.964151e+01	-1.940360e+01	-1.930690e+01	-1.844386e+01
