Wavelength,0.750,1.250,1.750,2.250,2.750,3.250,3.750,4.250,4.750,5.250,5.750,6.250,6.750,7.250,7.750,8.250,8.750,9.250,9.750,10.250,10.750,11.250,11.750,12.250,12.750,13.250,13.750,14.250,14.750,15.250,15.750,16.250,16.750,17.250,17.750,18.250,18.750,19.250,19.750
3.505000e+03,2.606905e-02,3.491339e-02,2.539448e-02,7.478789e-03,1.833732e-03,1.030476e-03,8.732956e-04,8.971661e-04,1.415452e-03,2.678654e-03,4.392076e-03,6.141834e-03,8.965773e-03,1.123410e-02,1.454923e-02,1.681434e-02,2.031714e-02,2.258359e-02,2.433603e-02,2.419083e-02,2.455946e-02,2.538303e-02,2.504122e-02,2.392565e-02,2.307450e-02,2.248609e-02,2.135513e-02,1.847323e-02,1.767492e-02,1.697060e-02,1.534722e-02,1.405622e-02,1.189182e-02,1.141733e-02,1.067652e-02,9.993916e-03,8.332796e-03,7.304271e-03,6.892267e-03
3.515000e+03,2.492217e-02,3.531279e-02,2.518094e-02,7.751118e-03,1.924027e-03,9.629108e-04,7.417973e-04,1.036333e-03,1.588586e-03,2.793363e-03,4.395570e-03,6.180899e-03,8.790886e-03,1.103177e-02,1.419018e-02,1.552815e-02,1.925587e-02,2.146381e-02,2.389947e-02,2.425594e-02,2.470013e-02,2.473028e-02,2.433957e-02,2.353715e-02,2.320886e-02,2.259532e-02,2.115026e-02,2.028790e-02,1.808399e-02,1.685070e-02,1.483928e-02,1.389383e-02,1.329252e-02,1.170599e-02,1.061160e-02,1.032418e-02,8.505034e-03,8.165737e-03,6.954790e-03
3.525000e+03,2.621415e-02,3.505519e-02,2.468725e-02,7.584540e-03,2.413241e-03,9.176669e-04,7.361929e-04,8.989509e-04,1.338759e-03,2.864617e-03,4.165740e-03,6.469683e-03,9.113701e-03,1.062532e-02,1.382361e-02,1.640760e-02,1.924155e-02,2.042694e-02,2.356097e-02,2.485046e-02,2.499197e-02,2.362047e-02,2.461625e-02,2.368191e-02,2.296941e-02,2.171312e-02,2.095143e-02,1.980764e-02,1.716553e-02,1.616587e-02,1.470095e-02,1.368501e-02,1.322953e-02,1.160439e-02,1.038835e-02,9.704309e-03,9.074586e-03,7.135324e-03,7.229651e-03
3.535000e+03,2.573996e-02,3.571903e-02,2.597608e-02,7.648050e-03,2.110938e-03,6.677730e-04,7.129943e-04,9.535919e-04,1.629957e-03,2.892007e-03,4.813756e-03,6.987357e-03,8.565393e-03,1.100414e-02,1.400897e-02,1.581887e-02,1.831310e-02,2.123521e-02,2.364885e-02,2.456631e-02,2.458342e-02,2.414467e-02,2.396950e-02,2.269433e-02,2.274845e-02,2.224736e-02,2.001688e-02,1.878583e-02,1.770439e-02,1.586217e-02,1.460942e-02,1.416540e-02,1.201292e-02,1.091351e-02,9.591667e-03,8.902362e-03,8.052118e-03,7.274090e-03,6.674108e-03
3.545000e+03,2.450391e-02,3.731634e-02,2.573541e-02,7.403263e-03,2.239523e-03,9.068392e-04,9.492827e-04,1.059911e-03,1.651248e-03,2.932698e-03,4.924160e-03,6.892783e-03,8.515197e-03,1.118642e-02,1.412477e-02,1.646917e-02,1.852414e-02,2.120583e-02,2.274669e-02,2.264314e-02,2.364304e-02,2.486073e-02,2.384880e-02,2.359296e-02,2.203284e-02,2.270893e-02,2.013595e-02,1.854982e-02,1.752875e-02,1.697664e-02,1.547741e-02,1.304467e-02,1.192766e-02,1.141726e-02,1.008542e-02,8.813311e-03,8.061402e-03,7.139996e-03,6.294296e-03
3.555000e+03,2.588437e-02,3.539555e-02,2.536324e-02,8.321080e-03,2.047758e-03,1.019581e-03,7.555726e-04,1.186767e-03,1.638662e-03,3.148963e-03,4.446171e-03,7.028863e-03,9.470273e-03,1.229343e-02,1.458477e-02,1.612687e-02,1.954249e-02,2.157569e-02,2.310595e-02,2.451318e-02,2.507443e-02,2.463450e-02,2.371200e-02,2.388388e-02,2.235889e-02,2.296613e-02,2.019459e-02,1.885208e-02,1.731626e-02,1.623729e-02,1.454562e-02,1.295293e-02,1.230040e-02,1.113328e-02,1.014537e-02,8.870446e-03,7.926352e-03,6.941502e-03,6.330188e-03
3.565000e+03,2.461178e-02,3.466189e-02,2.479768e-02,7.893014e-03,2.291259e-03,1.133823e-03,1.017514e-03,1.188520e-03,1.852460e-03,3.329638e-03,4.563106e-03,6.956816e-03,9.489895e-03,1.192392e-02,1.503914e-02,1.782817e-02,2.060629e-02,2.374622e-02,2.323306e-02,2.554170e-02,2.541147e-02,2.487600e-02,2.434539e-02,2.366560e-02,2.270227e-02,2.188318e-02,2.095049e-02,1.997466e-02,1.808746e-02,1.641928e-02,1.513189e-02,1.272444e-02,1.173339e-02,1.116241e-02,1.022319e-02,8.488590e-03,8.643633e-03,7.135889e-03,6.689447e-03
3.575000e+03,2.496852e-02,3.525004e-02,2.461119e-02,8.038989e-03,2.694753e-03,9.906836e-04,8.783759e-04,1.083124e-03,2.156776e-03,3.230251e-03,5.021091e-03,6.900115e-03,1.002082e-02,1.170108e-02,1.507436e-02,1.749443e-02,2.004321e-02,2.311369e-02,2.428679e-02,2.455776e-02,2.656134e-02,2.547607e-02,2.477627e-02,2.444141e-02,2.372414e-02,2.274372e-02,2.110002e-02,2.006978e-02,1.772827e-02,1.641489e-02,1.440635e-02,1.348300e-02,1.234463e-02,1.160985e-02,1.069945e-02,9.160921e-03,8.271292e-03,7.069735e-03,6.613773e-03
3.585000e+03,2.532663e-02,3.485030e-02,2.452948e-02,8.097963e-03,2.564363e-03,9.223459e-04,8.020013e-04,1.296257e-03,2.103779e-03,3.313088e-03,5.035899e-03,7.377032e-03,1.056914e-02,1.243109e-02,1.560646e-02,1.761619e-02,1.981755e-02,2.292242e-02,2.550364e-02,2.516216e-02,2.429237e-02,2.438904e-02,2.543641e-02,2.433182e-02,2.408034e-02,2.215692e-02,2.087839e-02,1.973327e-02,1.805702e-02,1.652704e-02,1.479969e-02,1.361246e-02,1.275748e-02,1.147633e-02,9.899418e-03,8.889914e-03,7.982991e-03,7.284689e-03,6.818494e-03
