Wavelength,0.750,1.250,1.750,2.250,2.750,3.250,3.750,4.250,4.750,5.250,5.750,6.250,6.750,7.250,7.750,8.250,8.750,9.250,9.750,10.250,10.750,11.250,11.750,12.250,12.750,13.250,13.750,14.250,14.750,15.250,15.750,16.250,16.750,17.250,17.750,18.250,18.750,19.250,19.750
3.505000e+03,1.913896e-03,2.654582e-03,8.319322e-03,2.317936e-02,5.475819e-02,8.712466e-02,1.209379e-01,1.562153e-01,1.922178e-01,2.186644e-01,2.497165e-01,2.752743e-01,3.009416e-01,3.272598e-01,3.598436e-01,3.889893e-01,4.171597e-01,4.435150e-01,4.600489e-01,4.804233e-01,4.948785e-01,5.022853e-01,4.954618e-01,4.835939e-01,4.664966e-01,4.337241e-01,4.018388e-01,3.641614e-01,3.207097e-01,2.880395e-01,2.504093e-01,2.120303e-01,1.797447e-01,1.480504e-01,1.266006e-01,1.113086e-01,9.210577e-02,7.826979e-02,6.821900e-02
3.515000e+03,1.281125e-03,2.474442e-03,7.799562e-03,2.398656e-02,5.680043e-02,8.985452e-02,1.314409e-01,1.676099e-01,2.063258e-01,2.428189e-01,2.685019e-01,2.906847e-01,3.293002e-01,3.546518e-01,3.778139e-01,3.998611e-01,4.372616e-01,4.569043e-01,4.802743e-01,4.974988e-01,5.120630e-01,5.159822e-01,5.094398e-01,4.982293e-01,4.766887e-01,4.532652e-01,4.109220e-01,3.750152e-01,3.363557e-01,2.968857e-01,2.596822e-01,2.187372e-01,1.837990e-01,1.549087e-01,1.331035e-01,1.132408e-01,9.718183e-02,7.768545e-02,6.884547e-02
3.525000e+03,1.668245e-03,2.790121e-03,6.690677e-03,2.373449e-02,5.509773e-02,8.940647e-02,1.325629e-01,1.783562e-01,2.156380e-01,2.589331e-01,2.921812e-01,3.205711e-01,3.510549e-01,3.748621e-01,4.089130e-01,4.248226e-01,4.491805e-01,4.800241e-01,4.970253e-01,5.089994e-01,5.165045e-01,5.253544e-01,5.135442e-01,4.945760e-01,4.677048e-01,4.352682e-01,3.999931e-01,3.651453e-01,3.286256e-01,2.898691e-01,2.506447e-01,2.093020e-01,1.783317e-01,1.515241e-01,1.335334e-01,1.137785e-01,9.353347e-02,8.300208e-02,7.074231e-02
3.535000e+03,1.334289e-03,3.035023e-03,6.779093e-03,2.315277e-02,5.178438e-02,8.602726e-02,1.323780e-01,1.797368e-01,2.258082e-01,2.724022e-01,3.176617e-01,3.520871e-01,3.783542e-01,4.097098e-01,4.356099e-01,4.611362e-01,4.914723e-01,5.061502e-01,5.234426e-01,5.407005e-01,5.410604e-01,5.396426e-01,5.250918e-01,5.041296e-01,4.813680e-01,4.526499e-01,4.038124e-01,3.560047e-01,3.254798e-01,2.837757e-01,2.545773e-01,2.114700e-01,1.775926e-01,1.531778e-01,1.275800e-01,1.095079e-01,9.547756e-02,8.107516e-02,7.026618e-02
3.545000e+03,1.452971e-03,2.600949e-03,7.727508e-03,2.119651e-02,5.047732e-02,8.698154e-02,1.300531e-01,1.768660e-01,2.234426e-01,2.725109e-01,3.101985e-01,3.387203e-01,3.808130e-01,4.084201e-01,4.347804e-01,4.661633e-01,4.914599e-01,5.178046e-01,5.243503e-01,5.395465e-01,5.431601e-01,5.377283e-01,5.280443e-01,5.122942e-01,4.847109e-01,4.457891e-01,4.034052e-01,3.617018e-01,3.206128e-01,2.761028e-01,2.437107e-01,2.092652e-01,1.723690e-01,1.473421e-01,1.262220e-01,1.077363e-01,9.263512e-02,7.984400e-02,6.846797e-02
3.555000e+03,1.347227e-03,2.401833e-03,7.667399e-03,1.985073e-02,4.679070e-02,8.022382e-02,1.251455e-01,1.687238e-01,2.120150e-01,2.563670e-01,2.971976e-01,3.250073e-01,3.594568e-01,3.892999e-01,4.196360e-01,4.470881e-01,4.754134e-01,5.007685e-01,5.089635e-01,5.311370e-01,5.349659e-01,5.376819e-01,5.383919e-01,5.059362e-01,4.936791e-01,4.555720e-01,4.068335e-01,3.636691e-01,3.241417e-01,2.808639e-01,2.473371e-01,2.090944e-01,1.737749e-01,1.469155e-01,1.250683e-01,1.065073e-01,9.521774e-02,7.840996e-02,6.839868e-02
3.565000e+03,1.289692e-03,3.237812e-03,7.698374e-03,2.146754e-02,4.492283e-02,7.885727e-02,1.232967e-01,1.609118e-01,2.083039e-01,2.490954e-01,2.809038e-01,3.139553e-01,3.430788e-01,3.696656e-01,4.090804e-01,4.397872e-01,4.655605e-01,4.903157e-01,5.088121e-01,5.246094e-01,5.441333e-01,5.424543e-01,5.412073e-01,5.211500e-01,4.990131e-01,4.689872e-01,4.126181e-01,3.745809e-01,3.301315e-01,2.895527e-01,2.481127e-01,2.129018e-01,1.762237e-01,1.476588e-01,1.281248e-01,1.091213e-01,9.518249e-02,8.281046e-02,7.307335e-02
3.575000e+03,1.417592e-03,2.398068e-03,7.376783e-03,2.093762e-02,4.335674e-02,7.268398e-02,1.115757e-01,1.478813e-01,1.909827e-01,2.299186e-01,2.617578e-01,2.913690e-01,3.204080e-01,3.492703e-01,3.815818e-01,4.065479e-01,4.370878e-01,4.609733e-01,4.782295e-01,4.989861e-01,5.145818e-01,5.172792e-01,5.145878e-01,4.970467e-01,4.814875e-01,4.546298e-01,4.068166e-01,3.630714e-01,3.197226e-01,2.779761e-01,2.467619e-01,2.089127e-01,1.753822e-01,1.488381e-01,1.272029e-01,1.088722e-01,9.661739e-02,8.109347e-02,7.059744e-02
3.585000e+03,1.310568e-03,3.117512e-03,7.855261e-03,1.890531e-02,4.266066e-02,7.124923e-02,1.038941e-01,1.385937e-01,1.779567e-01,2.146806e-01,2.462827e-01,2.727105e-01,3.000024e-01,3.321167e-01,3.542136e-01,3.865512e-01,4.074003e-01,4.304161e-01,4.529550e-01,4.660523e-01,4.789165e-01,4.841628e-01,4.892763e-01,4.737530e-01,4.512943e-01,4.277486e-01,3.896503e-01,3.464034e-01,3.109226e-01,2.775023e-01,2.374839e-01,2.039033e-01,1.747621e-01,1.439820e-01,1.268796e-01,1.072036e-01,9.613559e-02,8.430791e-02,7.349284e-02
