Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.597297e+01,-1.507752e+01,-1.509341e+01,-1.512384e+01,-1.508775e+01,-1.517181e+01,-1.499112e+01,-1.474084e+01
1.250000e+00,-1.668212e+01,-1.593304e+01,-1.592976e+01,-1.593577e+01,-1.598999e+01,-1.603099e+01,-1.578756e+01,-1.563378e+01
1.750000e+00,-1.699034e+01,-1.637224e+01,-1.635938e+01,-1.643558e+01,-1.649000e+01,-1.649243e+01,-1.628668e+01,-1.613018e+01
2.250000e+00,-1.709074e+01,-1.658025e+01,-1.666244e+01,-1.673277e+01,-1.680926e+01,-1.674470e+01,-1.658346e+01,-1.645499e+01
2.750000e+00,-1.697204e+01,-1.662074e+01,-1.677022e+01,-1.690368e+01,-1.705883e+01,-1.682989e+01,-1.674907e+01,-1.666529e+01
3.250000e+00,-1.681148e+01,-1.662003e+01,-1.696745e+01,-1.702809e+01,-1.723516e+01,-1.691230e+01,-1.687736e+01,-1.678931e+01
3.750000e+00,-1.664267e+01,-1.657309e+01,-1.713412e+01,-1.717834e+01,-1.738660e+01,-1.693717e+01,-1.703248e+01,-1.693151e+01
4.250000e+00,-1.661152e+01,-1.658728e+01,-1.730293e+01,-1.735363e+01,-1.756937e+01,-1.699918e+01,-1.720928e+01,-1.709360e+01
4.750000e+00,-1.666890e+01,-1.669895e+01,-1.748477e+01,-1.755133e+01,-1.772621e+01,-1.712629e+01,-1.741703e+01,-1.724157e+01
5.250000e+00,-1.684035e+01,-1.688972e+01,-1.769766e+01,-1.774596e+01,-1.790263e+01,-1.732570e+01,-1.762073e+01,-1.741770e+01
5.750000e+00,-1.704174e+01,-1.709557e+01,-1.789460e+01,-1.793609e+01,-1.807049e+01,-1.752581e+01,-1.781162e+01,-1.759128e+01
6.250000e+00,-1.725111e+01,-1.730558e+01,-1.809114e+01,-1.810325e+01,-1.823760e+01,-1.772727e+01,-1.798143e+01,-1.775458e+01
6.750000e+00,-1.747315e+01,-1.751432e+01,-1.826911e+01,-1.826488e+01,-1.836852e+01,-1.792426e+01,-1.815653e+01,-1.786402e+01
7.250000e+00,-1.768681e+01,-1.772031e+01,-1.843319e+01,-1.840398e+01,-1.850042e+01,-1.811380e+01,-1.829579e+01,-1.799760e+01
7.750000e+00,-1.789000e+01,-1.791119e+01,-1.858355e+01,-1.851827e+01,-1.859800e+01,-1.829297e+01,-1.841929e+01,-1.808200e+01
8.250000e+00,-1.806620e+01,-1.807411e+01,-1.871499e+01,-1.862892e+01,-1.868489e+01,-1.844095e+01,-1.853529e+01,-1.817488e+01
8.750000e+00,-1.822315e+01,-1.821409e+01,-1.882861e+01,-1.872747e+01,-1.879030e+01,-1.857417e+01,-1.863761e+01,-1.825675e+01
9.250000e+00,-1.835870e+01,-1.833968e+01,-1.892807e+01,-1.880996e+01,-1.885299e+01,-1.868843e+01,-1.872568e+01,-1.831357e+01
9.750000e+00,-1.847403e+01,-1.844972e+01,-1.902244e+01,-1.889198e+01,-1.892124e+01,-1.879192e+01,-1.881482e+01,-1.836563e+01
1.025000e+01,-1.857922e+01,-1.854361e+01,-1.910641e+01,-1.896699e+01,-1.898856e+01,-1.887992e+01,-1.889215e+01,-1.842529e+01
1.075000e+01,-1.866451e+01,-1.862575e+01,-1.918034e+01,-1.903152e+01,-1.904388e+01,-1.895901e+01,-1.895978e+01,-1.847409e+01
1.125000e+01,-1.874157e+01,-1.869794e+01,-1.924559e+01,-1.908638e+01,-1.910333e+01,-1.903070e+01,-1.901948e+01,-1.851304e+01
1.175000e+01,-1.880323e+01,-1.875868e+01,-1.930076e+01,-1.913765e+01,-1.915180e+01,-1.908915e+01,-1.907529e+01,-1.854102e+01
1.225000e+01,-1.885087e+01,-1.881279e+01,-1.935165e+01,-1.918712e+01,-1.919958e+01,-1.914106e+01,-1.913004e+01,-1.856695e+01
1.275000e+01,-1.888931e+01,-1.885511e+01,-1.939541e+01,-1.922960e+01,-1.923561e+01,-1.918468e+01,-1.917613e+01,-1.858934e+01
1.325000e+01,-1.892516e+01,-1.889439e+01,-1.943496e+01,-1.926785e+01,-1.928288e+01,-1.922557e+01,-1.921638e+01,-1.861750e+01
1.375000e+01,-1.894685e+01,-1.892707e+01,-1.947414e+01,-1.930066e+01,-1.931870e+01,-1.925998e+01,-1.925439e+01,-1.863002e+01
1.425000e+01,-1.896629e+01,-1.895333e+01,-1.950731e+01,-1.933294e+01,-1.935398e+01,-1.928839e+01,-1.929187e+01,-1.863513e+01
1.475000e+01,-1.897967e+01,-1.897583e+01,-1.953481e+01,-1.935987e+01,-1.938449e+01,-1.931423e+01,-1.932378e+01,-1.863121e+01
