Time	U	B	V	R	I	gs	rs	is
5.000000e-01	-1.368531e+01	-1.323173e+01	-1.349586e+01	-1.354887e+01	-1.342486e+01	-1.344775e+01	-1.343645e+01	-1.306718e+01
1.500000e+00	-1.523139e+01	-1.513351e+01	-1.543371e+01	-1.539799e+01	-1.553210e+01	-1.538902e+01	-1.528474e+01	-1.499871e+01
2.500000e+00	-1.625138e+01	-1.623156e+01	-1.645338e+01	-1.638344e+01	-1.667131e+01	-1.645055e+01	-1.625831e+01	-1.611023e+01
3.500000e+00	-1.708171e+01	-1.701578e+01	-1.715399e+01	-1.707383e+01	-1.735071e+01	-1.719441e+01	-1.693692e+01	-1.682097e+01
4.500000e+00	-1.765189e+01	-1.755625e+01	-1.764826e+01	-1.755993e+01	-1.775318e+01	-1.770882e+01	-1.743571e+01	-1.723804e+01
5.500000e+00	-1.803415e+01	-1.792739e+01	-1.798823e+01	-1.792677e+01	-1.806440e+01	-1.806658e+01	-1.780665e+01	-1.756457e+01
6.500000e+00	-1.828267e+01	-1.819926e+01	-1.825942e+01	-1.819315e+01	-1.831640e+01	-1.833852e+01	-1.807764e+01	-1.781341e+01
7.500000e+00	-1.844065e+01	-1.839199e+01	-1.846691e+01	-1.843075e+01	-1.852287e+01	-1.853578e+01	-1.831946e+01	-1.802124e+01
8.500000e+00	-1.852826e+01	-1.851362e+01	-1.863373e+01	-1.862024e+01	-1.870968e+01	-1.867370e+01	-1.851857e+01	-1.818259e+01
9.500000e+00	-1.856549e+01	-1.861544e+01	-1.877781e+01	-1.875856e+01	-1.887211e+01	-1.879303e+01	-1.865282e+01	-1.833326e+01
1.050000e+01	-1.859862e+01	-1.868407e+01	-1.890004e+01	-1.888113e+01	-1.900548e+01	-1.887607e+01	-1.877487e+01	-1.845150e+01
1.150000e+01	-1.859718e+01	-1.873268e+01	-1.899096e+01	-1.897237e+01	-1.913654e+01	-1.894082e+01	-1.886015e+01	-1.856404e+01
1.250000e+01	-1.858832e+01	-1.874763e+01	-1.907321e+01	-1.905221e+01	-1.922012e+01	-1.897693e+01	-1.893729e+01	-1.863329e+01
1.350000e+01	-1.855369e+01	-1.875281e+01	-1.914574e+01	-1.911293e+01	-1.928498e+01	-1.900337e+01	-1.900012e+01	-1.868518e+01
1.450000e+01	-1.849592e+01	-1.873060e+01	-1.918931e+01	-1.914322e+01	-1.933479e+01	-1.900171e+01	-1.903491e+01	-1.869193e+01
1.550000e+01	-1.842934e+01	-1.869711e+01	-1.922797e+01	-1.917315e+01	-1.936794e+01	-1.899156e+01	-1.907244e+01	-1.869301e+01
1.650000e+01	-1.832540e+01	-1.862876e+01	-1.924157e+01	-1.918353e+01	-1.938391e+01	-1.895287e+01	-1.909040e+01	-1.867062e+01
1.750000e+01	-1.819812e+01	-1.855211e+01	-1.923913e+01	-1.916672e+01	-1.937196e+01	-1.890398e+01	-1.907748e+01	-1.863943e+01
1.850000e+01	-1.805109e+01	-1.845060e+01	-1.921197e+01	-1.915231e+01	-1.936754e+01	-1.882572e+01	-1.907187e+01	-1.859345e+01
1.950000e+01	-1.788658e+01	-1.834383e+01	-1.918095e+01	-1.912686e+01	-1.935301e+01	-1.874092e+01	-1.905289e+01	-1.856334e+01
2.050000e+01	-1.770419e+01	-1.820603e+01	-1.911868e+01	-1.908601e+01	-1.932622e+01	-1.862543e+01	-1.901076e+01	-1.853922e+01
2.150000e+01	-1.747777e+01	-1.806768e+01	-1.903323e+01	-1.903464e+01	-1.930264e+01	-1.849006e+01	-1.895954e+01	-1.851081e+01
2.250000e+01	-1.722488e+01	-1.791833e+01	-1.894448e+01	-1.897174e+01	-1.926956e+01	-1.835946e+01	-1.889172e+01	-1.848333e+01
2.350000e+01	-1.694605e+01	-1.775247e+01	-1.882181e+01	-1.890071e+01	-1.922990e+01	-1.820426e+01	-1.881422e+01	-1.845886e+01
2.450000e+01	-1.660542e+01	-1.759692e+01	-1.869222e+01	-1.882728e+01	-1.919514e+01	-1.806224e+01	-1.872877e+01	-1.844194e+01
