Time	U	B	V	R	I	gs	rs	is
5.000000e-01	-1.340114e+01	-1.311375e+01	-1.339106e+01	-1.332530e+01	-1.349012e+01	-1.332577e+01	-1.320001e+01	-1.306360e+01
1.500000e+00	-1.530992e+01	-1.509466e+01	-1.519202e+01	-1.512209e+01	-1.537215e+01	-1.528981e+01	-1.499799e+01	-1.484114e+01
2.500000e+00	-1.626716e+01	-1.605404e+01	-1.606899e+01	-1.591983e+01	-1.623738e+01	-1.621720e+01	-1.577007e+01	-1.572484e+01
3.500000e+00	-1.699618e+01	-1.673299e+01	-1.673924e+01	-1.654823e+01	-1.675893e+01	-1.686995e+01	-1.643669e+01	-1.622785e+01
4.500000e+00	-1.759850e+01	-1.727211e+01	-1.722872e+01	-1.701170e+01	-1.711152e+01	-1.738463e+01	-1.691109e+01	-1.660474e+01
5.500000e+00	-1.808379e+01	-1.772263e+01	-1.763792e+01	-1.740722e+01	-1.739573e+01	-1.781035e+01	-1.731897e+01	-1.693407e+01
6.500000e+00	-1.848691e+01	-1.805418e+01	-1.795101e+01	-1.767671e+01	-1.764633e+01	-1.812964e+01	-1.758560e+01	-1.722662e+01
7.500000e+00	-1.881933e+01	-1.833175e+01	-1.821083e+01	-1.792530e+01	-1.785165e+01	-1.839471e+01	-1.783940e+01	-1.745503e+01
8.500000e+00	-1.908848e+01	-1.857265e+01	-1.843880e+01	-1.812980e+01	-1.802755e+01	-1.863010e+01	-1.804452e+01	-1.766955e+01
9.500000e+00	-1.928660e+01	-1.874914e+01	-1.862334e+01	-1.828983e+01	-1.821871e+01	-1.880820e+01	-1.820746e+01	-1.784472e+01
1.050000e+01	-1.942407e+01	-1.889869e+01	-1.878713e+01	-1.845298e+01	-1.834600e+01	-1.896288e+01	-1.837758e+01	-1.798049e+01
1.150000e+01	-1.955452e+01	-1.903564e+01	-1.893228e+01	-1.856716e+01	-1.849379e+01	-1.910923e+01	-1.849337e+01	-1.811484e+01
1.250000e+01	-1.963671e+01	-1.913437e+01	-1.905416e+01	-1.869320e+01	-1.858946e+01	-1.921581e+01	-1.862641e+01	-1.819125e+01
1.350000e+01	-1.970114e+01	-1.923194e+01	-1.917203e+01	-1.879012e+01	-1.868812e+01	-1.932508e+01	-1.873149e+01	-1.826217e+01
1.450000e+01	-1.972656e+01	-1.929998e+01	-1.926070e+01	-1.885527e+01	-1.875156e+01	-1.940609e+01	-1.880192e+01	-1.830525e+01
1.550000e+01	-1.974211e+01	-1.935450e+01	-1.935524e+01	-1.894243e+01	-1.885246e+01	-1.947708e+01	-1.889446e+01	-1.836505e+01
1.650000e+01	-1.972907e+01	-1.938587e+01	-1.942698e+01	-1.899780e+01	-1.889738e+01	-1.952560e+01	-1.895724e+01	-1.837038e+01
1.750000e+01	-1.970409e+01	-1.941481e+01	-1.948493e+01	-1.905984e+01	-1.896764e+01	-1.956962e+01	-1.901694e+01	-1.840541e+01
1.850000e+01	-1.965998e+01	-1.942724e+01	-1.954485e+01	-1.910457e+01	-1.902671e+01	-1.960018e+01	-1.906557e+01	-1.843566e+01
1.950000e+01	-1.961118e+01	-1.942554e+01	-1.957591e+01	-1.915414e+01	-1.909070e+01	-1.960850e+01	-1.911818e+01	-1.845821e+01
2.050000e+01	-1.955006e+01	-1.941101e+01	-1.960771e+01	-1.920149e+01	-1.915480e+01	-1.960977e+01	-1.916494e+01	-1.848184e+01
2.150000e+01	-1.948904e+01	-1.939473e+01	-1.962884e+01	-1.923657e+01	-1.919952e+01	-1.960412e+01	-1.920679e+01	-1.848851e+01
2.250000e+01	-1.941270e+01	-1.937013e+01	-1.964732e+01	-1.926346e+01	-1.924458e+01	-1.959680e+01	-1.923557e+01	-1.848479e+01
2.350000e+01	-1.933724e+01	-1.932998e+01	-1.965643e+01	-1.929592e+01	-1.927081e+01	-1.957160e+01	-1.926994e+01	-1.849686e+01
2.450000e+01	-1.926728e+01	-1.928480e+01	-1.966113e+01	-1.931359e+01	-1.929880e+01	-1.953760e+01	-1.929261e+01	-1.847603e+01
