Time	U	B	V	R	I	gs	rs	is
1.500000e+00	NaN	-8.098422e+00	-7.895432e+00	-9.642681e+00	-1.099996e+01	-8.404419e+00	-9.556917e+00	-9.726852e+00
2.500000e+00	-1.294752e+01	-1.313784e+01	-1.376162e+01	-1.421638e+01	-1.442509e+01	-1.347941e+01	-1.403308e+01	-1.400052e+01
3.500000e+00	-1.555595e+01	-1.544140e+01	-1.579405e+01	-1.594819e+01	-1.608994e+01	-1.565400e+01	-1.578292e+01	-1.566257e+01
4.500000e+00	-1.700955e+01	-1.663238e+01	-1.681456e+01	-1.701781e+01	-1.745136e+01	-1.676786e+01	-1.683976e+01	-1.683743e+01
5.500000e+00	-1.800642e+01	-1.744519e+01	-1.750435e+01	-1.771873e+01	-1.819843e+01	-1.752459e+01	-1.754882e+01	-1.756779e+01
6.500000e+00	-1.856526e+01	-1.796322e+01	-1.798179e+01	-1.818491e+01	-1.862618e+01	-1.802549e+01	-1.804117e+01	-1.795895e+01
7.500000e+00	-1.889582e+01	-1.830702e+01	-1.830272e+01	-1.847423e+01	-1.888644e+01	-1.836046e+01	-1.834939e+01	-1.818594e+01
8.500000e+00	-1.909250e+01	-1.852197e+01	-1.853226e+01	-1.867402e+01	-1.908341e+01	-1.858871e+01	-1.856008e+01	-1.834625e+01
9.500000e+00	-1.920719e+01	-1.867204e+01	-1.868973e+01	-1.883049e+01	-1.924484e+01	-1.873852e+01	-1.872143e+01	-1.847613e+01
1.050000e+01	-1.927262e+01	-1.876859e+01	-1.880747e+01	-1.892941e+01	-1.937326e+01	-1.884065e+01	-1.882327e+01	-1.857197e+01
1.150000e+01	-1.931373e+01	-1.884634e+01	-1.889481e+01	-1.900297e+01	-1.945911e+01	-1.892543e+01	-1.890377e+01	-1.862210e+01
1.250000e+01	-1.933363e+01	-1.888514e+01	-1.894579e+01	-1.906456e+01	-1.956010e+01	-1.896848e+01	-1.896407e+01	-1.868005e+01
1.350000e+01	-1.935637e+01	-1.891691e+01	-1.899288e+01	-1.910090e+01	-1.963988e+01	-1.900674e+01	-1.900678e+01	-1.870901e+01
1.450000e+01	-1.937938e+01	-1.894160e+01	-1.901749e+01	-1.911590e+01	-1.969626e+01	-1.903314e+01	-1.902369e+01	-1.872066e+01
1.550000e+01	-1.937152e+01	-1.896051e+01	-1.904949e+01	-1.914316e+01	-1.975097e+01	-1.905568e+01	-1.905305e+01	-1.873395e+01
1.650000e+01	-1.935101e+01	-1.896884e+01	-1.906532e+01	-1.915365e+01	-1.979805e+01	-1.906897e+01	-1.906749e+01	-1.873801e+01
1.750000e+01	-1.932593e+01	-1.896591e+01	-1.908145e+01	-1.915398e+01	-1.981691e+01	-1.907019e+01	-1.907738e+01	-1.870268e+01
1.850000e+01	-1.927821e+01	-1.896585e+01	-1.909759e+01	-1.914403e+01	-1.983184e+01	-1.907179e+01	-1.907262e+01	-1.866822e+01
1.950000e+01	-1.924228e+01	-1.896417e+01	-1.911404e+01	-1.913110e+01	-1.983565e+01	-1.907609e+01	-1.906832e+01	-1.861346e+01
2.050000e+01	-1.918693e+01	-1.895954e+01	-1.912932e+01	-1.911342e+01	-1.981977e+01	-1.907732e+01	-1.905962e+01	-1.855359e+01
2.150000e+01	-1.911684e+01	-1.894940e+01	-1.914031e+01	-1.908386e+01	-1.978407e+01	-1.907017e+01	-1.903752e+01	-1.847315e+01
2.250000e+01	-1.902000e+01	-1.892794e+01	-1.914294e+01	-1.905331e+01	-1.974060e+01	-1.905403e+01	-1.901307e+01	-1.838666e+01
2.350000e+01	-1.892237e+01	-1.891135e+01	-1.913553e+01	-1.899720e+01	-1.967583e+01	-1.904538e+01	-1.896299e+01	-1.827924e+01
2.450000e+01	-1.881980e+01	-1.887777e+01	-1.910965e+01	-1.893433e+01	-1.963117e+01	-1.902473e+01	-1.890105e+01	-1.821549e+01
