Time	U	B	V	R	I	gs	rs	is
5.000000e-01	-6.489507e+00	-6.928135e+00	-6.372450e+00	-7.972726e+00	-9.687823e+00	-7.048378e+00	-7.403341e+00	-8.545633e+00
1.500000e+00	-1.381561e+01	-1.368137e+01	-1.395348e+01	-1.410555e+01	-1.422825e+01	-1.389244e+01	-1.393127e+01	-1.385368e+01
2.500000e+00	-1.695328e+01	-1.631358e+01	-1.635656e+01	-1.638980e+01	-1.679014e+01	-1.640915e+01	-1.624320e+01	-1.617469e+01
3.500000e+00	-1.833195e+01	-1.755799e+01	-1.757964e+01	-1.750212e+01	-1.761131e+01	-1.763753e+01	-1.741183e+01	-1.704356e+01
4.500000e+00	-1.902070e+01	-1.818225e+01	-1.816026e+01	-1.802777e+01	-1.792296e+01	-1.823226e+01	-1.794928e+01	-1.747241e+01
5.500000e+00	-1.937406e+01	-1.853928e+01	-1.850392e+01	-1.835693e+01	-1.821828e+01	-1.858794e+01	-1.827672e+01	-1.781442e+01
6.500000e+00	-1.957538e+01	-1.876788e+01	-1.872371e+01	-1.859047e+01	-1.846711e+01	-1.880280e+01	-1.851136e+01	-1.804220e+01
7.500000e+00	-1.970225e+01	-1.892712e+01	-1.885230e+01	-1.876867e+01	-1.869677e+01	-1.895060e+01	-1.868404e+01	-1.824939e+01
8.500000e+00	-1.977773e+01	-1.905172e+01	-1.894992e+01	-1.892085e+01	-1.886643e+01	-1.905932e+01	-1.884530e+01	-1.837137e+01
9.500000e+00	-1.985136e+01	-1.914204e+01	-1.903154e+01	-1.903945e+01	-1.904458e+01	-1.914238e+01	-1.896642e+01	-1.848958e+01
1.050000e+01	-1.991518e+01	-1.922254e+01	-1.911360e+01	-1.911800e+01	-1.919055e+01	-1.922556e+01	-1.904540e+01	-1.858222e+01
1.150000e+01	-1.995811e+01	-1.928359e+01	-1.918436e+01	-1.920917e+01	-1.934446e+01	-1.928752e+01	-1.913534e+01	-1.867907e+01
1.250000e+01	-1.996536e+01	-1.931936e+01	-1.926025e+01	-1.926533e+01	-1.949168e+01	-1.934375e+01	-1.918889e+01	-1.875354e+01
1.350000e+01	-1.995363e+01	-1.933454e+01	-1.932955e+01	-1.929914e+01	-1.959615e+01	-1.937858e+01	-1.922349e+01	-1.879430e+01
1.450000e+01	-1.991202e+01	-1.934255e+01	-1.939371e+01	-1.934574e+01	-1.968053e+01	-1.940920e+01	-1.927494e+01	-1.882058e+01
1.550000e+01	-1.985897e+01	-1.936330e+01	-1.945723e+01	-1.936615e+01	-1.971607e+01	-1.944939e+01	-1.930375e+01	-1.879877e+01
1.650000e+01	-1.979034e+01	-1.938169e+01	-1.950933e+01	-1.938339e+01	-1.973447e+01	-1.947993e+01	-1.932860e+01	-1.876773e+01
1.750000e+01	-1.971899e+01	-1.940174e+01	-1.955224e+01	-1.939412e+01	-1.973415e+01	-1.951497e+01	-1.934712e+01	-1.871928e+01
1.850000e+01	-1.962828e+01	-1.940267e+01	-1.957146e+01	-1.937518e+01	-1.975353e+01	-1.952949e+01	-1.933270e+01	-1.868902e+01
1.950000e+01	-1.951249e+01	-1.937729e+01	-1.953985e+01	-1.932989e+01	-1.975967e+01	-1.951250e+01	-1.928864e+01	-1.862123e+01
2.050000e+01	-1.937855e+01	-1.932608e+01	-1.944972e+01	-1.922813e+01	-1.977006e+01	-1.947224e+01	-1.918077e+01	-1.857564e+01
2.150000e+01	-1.921942e+01	-1.924657e+01	-1.932404e+01	-1.909100e+01	-1.975683e+01	-1.941620e+01	-1.903359e+01	-1.851335e+01
2.250000e+01	-1.903885e+01	-1.912930e+01	-1.919896e+01	-1.893880e+01	-1.975550e+01	-1.932141e+01	-1.887238e+01	-1.846961e+01
2.350000e+01	-1.884363e+01	-1.900005e+01	-1.909214e+01	-1.881959e+01	-1.973263e+01	-1.921977e+01	-1.874705e+01	-1.841643e+01
2.450000e+01	-1.861904e+01	-1.885039e+01	-1.904174e+01	-1.879203e+01	-1.970324e+01	-1.910634e+01	-1.870932e+01	-1.842922e+01
