Time	U	B	V	R	I	gs	rs	is
5.000000e-01	-1.081000e+01	-1.156265e+01	-1.204000e+01	-1.198864e+01	-1.193586e+01	-1.192314e+01	-1.183523e+01	-1.155297e+01
1.500000e+00	-1.272186e+01	-1.350595e+01	-1.386223e+01	-1.399206e+01	-1.397904e+01	-1.374606e+01	-1.387827e+01	-1.347072e+01
2.500000e+00	-1.361639e+01	-1.441322e+01	-1.481254e+01	-1.492289e+01	-1.499428e+01	-1.466700e+01	-1.479144e+01	-1.440878e+01
3.500000e+00	-1.438767e+01	-1.512071e+01	-1.546309e+01	-1.555566e+01	-1.574884e+01	-1.535697e+01	-1.541530e+01	-1.511387e+01
4.500000e+00	-1.492104e+01	-1.567365e+01	-1.599918e+01	-1.608477e+01	-1.628641e+01	-1.590445e+01	-1.594186e+01	-1.563109e+01
5.500000e+00	-1.547204e+01	-1.618057e+01	-1.644640e+01	-1.648959e+01	-1.676702e+01	-1.639393e+01	-1.635304e+01	-1.606949e+01
6.500000e+00	-1.594436e+01	-1.662145e+01	-1.681774e+01	-1.684936e+01	-1.716934e+01	-1.680671e+01	-1.671238e+01	-1.645985e+01
7.500000e+00	-1.638075e+01	-1.698795e+01	-1.716106e+01	-1.717227e+01	-1.752049e+01	-1.716097e+01	-1.703070e+01	-1.681820e+01
8.500000e+00	-1.675501e+01	-1.730499e+01	-1.744430e+01	-1.744273e+01	-1.782742e+01	-1.746756e+01	-1.731212e+01	-1.708880e+01
9.500000e+00	-1.708361e+01	-1.757566e+01	-1.767092e+01	-1.767610e+01	-1.805642e+01	-1.772306e+01	-1.754486e+01	-1.732683e+01
1.050000e+01	-1.734736e+01	-1.780162e+01	-1.788033e+01	-1.787693e+01	-1.827240e+01	-1.794556e+01	-1.775428e+01	-1.751934e+01
1.150000e+01	-1.753043e+01	-1.798030e+01	-1.805841e+01	-1.804430e+01	-1.844663e+01	-1.812199e+01	-1.792992e+01	-1.766766e+01
1.250000e+01	-1.770945e+01	-1.813494e+01	-1.820814e+01	-1.817926e+01	-1.857873e+01	-1.827019e+01	-1.807309e+01	-1.778122e+01
1.350000e+01	-1.782153e+01	-1.825266e+01	-1.832304e+01	-1.829955e+01	-1.870096e+01	-1.839252e+01	-1.819674e+01	-1.787659e+01
1.450000e+01	-1.790872e+01	-1.835554e+01	-1.843132e+01	-1.838016e+01	-1.879289e+01	-1.849505e+01	-1.828220e+01	-1.794760e+01
1.550000e+01	-1.798355e+01	-1.843116e+01	-1.851780e+01	-1.846371e+01	-1.887583e+01	-1.857296e+01	-1.836592e+01	-1.801660e+01
1.650000e+01	-1.800134e+01	-1.849183e+01	-1.859714e+01	-1.852870e+01	-1.894857e+01	-1.864039e+01	-1.843257e+01	-1.806974e+01
1.750000e+01	-1.801511e+01	-1.853075e+01	-1.865514e+01	-1.859334e+01	-1.901389e+01	-1.867934e+01	-1.849737e+01	-1.813198e+01
1.850000e+01	-1.801339e+01	-1.855904e+01	-1.870420e+01	-1.863036e+01	-1.905652e+01	-1.871665e+01	-1.853462e+01	-1.816605e+01
1.950000e+01	-1.797074e+01	-1.857177e+01	-1.874853e+01	-1.866393e+01	-1.909203e+01	-1.874186e+01	-1.856652e+01	-1.819767e+01
2.050000e+01	-1.793763e+01	-1.857709e+01	-1.877170e+01	-1.868750e+01	-1.911824e+01	-1.875132e+01	-1.859171e+01	-1.821379e+01
2.150000e+01	-1.790300e+01	-1.856720e+01	-1.879805e+01	-1.871604e+01	-1.913931e+01	-1.875061e+01	-1.862072e+01	-1.823559e+01
2.250000e+01	-1.785024e+01	-1.854894e+01	-1.880595e+01	-1.872684e+01	-1.915321e+01	-1.874329e+01	-1.862771e+01	-1.824479e+01
2.350000e+01	-1.779224e+01	-1.852765e+01	-1.882301e+01	-1.873900e+01	-1.916675e+01	-1.873437e+01	-1.864014e+01	-1.826219e+01
2.450000e+01	-1.773280e+01	-1.849555e+01	-1.881976e+01	-1.874343e+01	-1.917415e+01	-1.870910e+01	-1.864527e+01	-1.826716e+01
