Time	U	B	V	R	I	gs	rs	is
1.500000e+00	NaN	-9.140847e+00	-9.610367e+00	-1.115056e+01	-1.185759e+01	-9.720578e+00	-1.098025e+01	-1.107307e+01
2.500000e+00	-8.419190e+00	-1.160492e+01	-1.215422e+01	-1.302949e+01	-1.347421e+01	-1.202783e+01	-1.279493e+01	-1.293477e+01
3.500000e+00	-1.168227e+01	-1.329346e+01	-1.393227e+01	-1.432092e+01	-1.461365e+01	-1.367095e+01	-1.409670e+01	-1.419953e+01
4.500000e+00	-1.374439e+01	-1.463932e+01	-1.512422e+01	-1.529987e+01	-1.547747e+01	-1.492107e+01	-1.512095e+01	-1.505032e+01
5.500000e+00	-1.501900e+01	-1.556407e+01	-1.591904e+01	-1.600000e+01	-1.614249e+01	-1.579786e+01	-1.583792e+01	-1.567299e+01
6.500000e+00	-1.590533e+01	-1.623379e+01	-1.648772e+01	-1.658249e+01	-1.678754e+01	-1.642062e+01	-1.643437e+01	-1.620531e+01
7.500000e+00	-1.657971e+01	-1.671683e+01	-1.693185e+01	-1.705478e+01	-1.737390e+01	-1.688078e+01	-1.689415e+01	-1.673937e+01
8.500000e+00	-1.712638e+01	-1.713987e+01	-1.729068e+01	-1.741222e+01	-1.783271e+01	-1.726978e+01	-1.725814e+01	-1.711760e+01
9.500000e+00	-1.756021e+01	-1.746618e+01	-1.758729e+01	-1.771642e+01	-1.818597e+01	-1.758155e+01	-1.756258e+01	-1.743250e+01
1.050000e+01	-1.789813e+01	-1.773285e+01	-1.783147e+01	-1.795039e+01	-1.845496e+01	-1.783392e+01	-1.780643e+01	-1.765476e+01
1.150000e+01	-1.815411e+01	-1.793650e+01	-1.802482e+01	-1.814076e+01	-1.865559e+01	-1.803753e+01	-1.800053e+01	-1.784093e+01
1.250000e+01	-1.832770e+01	-1.809596e+01	-1.817756e+01	-1.827887e+01	-1.880248e+01	-1.819288e+01	-1.814582e+01	-1.795706e+01
1.350000e+01	-1.843657e+01	-1.820577e+01	-1.829865e+01	-1.838827e+01	-1.891943e+01	-1.830715e+01	-1.826149e+01	-1.805470e+01
1.450000e+01	-1.850532e+01	-1.831156e+01	-1.840047e+01	-1.848615e+01	-1.902004e+01	-1.841233e+01	-1.836145e+01	-1.813773e+01
1.550000e+01	-1.854487e+01	-1.836904e+01	-1.847674e+01	-1.855162e+01	-1.908638e+01	-1.847620e+01	-1.842942e+01	-1.819366e+01
1.650000e+01	-1.855090e+01	-1.842972e+01	-1.852947e+01	-1.859983e+01	-1.915098e+01	-1.853853e+01	-1.847981e+01	-1.823794e+01
1.750000e+01	-1.853370e+01	-1.846746e+01	-1.858583e+01	-1.864343e+01	-1.920073e+01	-1.858165e+01	-1.852634e+01	-1.826605e+01
1.850000e+01	-1.850747e+01	-1.849673e+01	-1.861371e+01	-1.867201e+01	-1.925099e+01	-1.861128e+01	-1.855400e+01	-1.830313e+01
1.950000e+01	-1.847562e+01	-1.852664e+01	-1.864815e+01	-1.870065e+01	-1.926745e+01	-1.864775e+01	-1.858590e+01	-1.830906e+01
2.050000e+01	-1.842476e+01	-1.854996e+01	-1.866489e+01	-1.870621e+01	-1.927634e+01	-1.867054e+01	-1.859354e+01	-1.830537e+01
2.150000e+01	-1.837082e+01	-1.855696e+01	-1.869249e+01	-1.871672e+01	-1.927642e+01	-1.868555e+01	-1.860812e+01	-1.829300e+01
2.250000e+01	-1.830242e+01	-1.856141e+01	-1.871934e+01	-1.872062e+01	-1.927918e+01	-1.869974e+01	-1.861287e+01	-1.828859e+01
2.350000e+01	-1.823250e+01	-1.855746e+01	-1.872643e+01	-1.871010e+01	-1.926073e+01	-1.870268e+01	-1.860603e+01	-1.825484e+01
2.450000e+01	-1.815659e+01	-1.855520e+01	-1.871772e+01	-1.869270e+01	-1.923682e+01	-1.870225e+01	-1.858954e+01	-1.822973e+01
