Time	U	B	V	R	I	gs	rs	is
1.500000e+00	-1.185564e+01	-1.203506e+01	-1.261997e+01	-1.306618e+01	-1.333873e+01	-1.236199e+01	-1.288286e+01	-1.282358e+01
2.500000e+00	-1.552422e+01	-1.522572e+01	-1.548169e+01	-1.559571e+01	-1.584804e+01	-1.539979e+01	-1.543631e+01	-1.532546e+01
3.500000e+00	-1.746057e+01	-1.680580e+01	-1.684464e+01	-1.695946e+01	-1.740480e+01	-1.688518e+01	-1.679788e+01	-1.678939e+01
4.500000e+00	-1.835634e+01	-1.765264e+01	-1.761480e+01	-1.769313e+01	-1.805591e+01	-1.769401e+01	-1.756275e+01	-1.740850e+01
5.500000e+00	-1.884877e+01	-1.811964e+01	-1.806851e+01	-1.817903e+01	-1.832867e+01	-1.814433e+01	-1.807123e+01	-1.775524e+01
6.500000e+00	-1.913506e+01	-1.842537e+01	-1.834772e+01	-1.846501e+01	-1.855707e+01	-1.843791e+01	-1.836194e+01	-1.801650e+01
7.500000e+00	-1.930318e+01	-1.863126e+01	-1.851352e+01	-1.865523e+01	-1.877476e+01	-1.863490e+01	-1.855837e+01	-1.820209e+01
8.500000e+00	-1.940518e+01	-1.876197e+01	-1.866799e+01	-1.882252e+01	-1.896184e+01	-1.876747e+01	-1.872873e+01	-1.835091e+01
9.500000e+00	-1.948061e+01	-1.886381e+01	-1.878027e+01	-1.892322e+01	-1.916125e+01	-1.887592e+01	-1.882355e+01	-1.848924e+01
1.050000e+01	-1.953013e+01	-1.893602e+01	-1.887483e+01	-1.900942e+01	-1.931639e+01	-1.895723e+01	-1.890786e+01	-1.859665e+01
1.150000e+01	-1.956869e+01	-1.897772e+01	-1.897159e+01	-1.908507e+01	-1.945786e+01	-1.901984e+01	-1.898183e+01	-1.867434e+01
1.250000e+01	-1.959344e+01	-1.901424e+01	-1.903604e+01	-1.911955e+01	-1.953314e+01	-1.907178e+01	-1.901470e+01	-1.870649e+01
1.350000e+01	-1.957823e+01	-1.903040e+01	-1.909608e+01	-1.916683e+01	-1.957893e+01	-1.910523e+01	-1.906475e+01	-1.871961e+01
1.450000e+01	-1.954453e+01	-1.904186e+01	-1.914518e+01	-1.920077e+01	-1.959972e+01	-1.913464e+01	-1.910787e+01	-1.869340e+01
1.550000e+01	-1.950659e+01	-1.905776e+01	-1.918781e+01	-1.921996e+01	-1.964003e+01	-1.916102e+01	-1.913533e+01	-1.869256e+01
1.650000e+01	-1.945977e+01	-1.907862e+01	-1.924454e+01	-1.922622e+01	-1.964145e+01	-1.919661e+01	-1.915091e+01	-1.863369e+01
1.750000e+01	-1.938317e+01	-1.909419e+01	-1.928889e+01	-1.923241e+01	-1.964993e+01	-1.922376e+01	-1.917055e+01	-1.858429e+01
1.850000e+01	-1.929032e+01	-1.908346e+01	-1.931853e+01	-1.920234e+01	-1.964808e+01	-1.923057e+01	-1.914869e+01	-1.851767e+01
1.950000e+01	-1.918796e+01	-1.906623e+01	-1.927283e+01	-1.913082e+01	-1.963769e+01	-1.921316e+01	-1.908068e+01	-1.842923e+01
2.050000e+01	-1.905196e+01	-1.901512e+01	-1.916063e+01	-1.900900e+01	-1.961882e+01	-1.916585e+01	-1.895871e+01	-1.833077e+01
2.150000e+01	-1.886768e+01	-1.891267e+01	-1.901478e+01	-1.883004e+01	-1.957366e+01	-1.908739e+01	-1.877357e+01	-1.821184e+01
2.250000e+01	-1.866276e+01	-1.879218e+01	-1.889736e+01	-1.868704e+01	-1.952007e+01	-1.899944e+01	-1.862875e+01	-1.811110e+01
2.350000e+01	-1.841586e+01	-1.864587e+01	-1.880797e+01	-1.857867e+01	-1.945050e+01	-1.888967e+01	-1.851565e+01	-1.805976e+01
2.450000e+01	-1.819485e+01	-1.848074e+01	-1.874115e+01	-1.855192e+01	-1.938030e+01	-1.875762e+01	-1.847974e+01	-1.806942e+01
