Time	U	B	V	R	I	gs	rs	is
5.000000e-01	-1.276867e+01	-1.263324e+01	-1.281514e+01	-1.285243e+01	-1.287534e+01	-1.278965e+01	-1.270287e+01	-1.252867e+01
1.500000e+00	-1.465938e+01	-1.454779e+01	-1.471101e+01	-1.463130e+01	-1.480481e+01	-1.476446e+01	-1.452491e+01	-1.427629e+01
2.500000e+00	-1.547252e+01	-1.539166e+01	-1.556696e+01	-1.547469e+01	-1.573368e+01	-1.561997e+01	-1.535274e+01	-1.518850e+01
3.500000e+00	-1.600151e+01	-1.597939e+01	-1.617926e+01	-1.606938e+01	-1.635712e+01	-1.619508e+01	-1.594435e+01	-1.577721e+01
4.500000e+00	-1.646447e+01	-1.644650e+01	-1.662152e+01	-1.651889e+01	-1.679889e+01	-1.665402e+01	-1.639610e+01	-1.621150e+01
5.500000e+00	-1.686182e+01	-1.681380e+01	-1.699173e+01	-1.686719e+01	-1.713251e+01	-1.701775e+01	-1.675224e+01	-1.654450e+01
6.500000e+00	-1.716032e+01	-1.713826e+01	-1.729091e+01	-1.717836e+01	-1.741628e+01	-1.733171e+01	-1.705713e+01	-1.686403e+01
7.500000e+00	-1.742601e+01	-1.739086e+01	-1.754177e+01	-1.744037e+01	-1.762802e+01	-1.757924e+01	-1.733043e+01	-1.708137e+01
8.500000e+00	-1.767116e+01	-1.762051e+01	-1.777135e+01	-1.764525e+01	-1.784953e+01	-1.780958e+01	-1.753416e+01	-1.728171e+01
9.500000e+00	-1.785327e+01	-1.781922e+01	-1.796332e+01	-1.784403e+01	-1.797490e+01	-1.800448e+01	-1.773515e+01	-1.745199e+01
1.050000e+01	-1.803357e+01	-1.798136e+01	-1.812222e+01	-1.800511e+01	-1.812676e+01	-1.816521e+01	-1.790168e+01	-1.759109e+01
1.150000e+01	-1.813451e+01	-1.810377e+01	-1.826299e+01	-1.814452e+01	-1.826896e+01	-1.829242e+01	-1.804628e+01	-1.771739e+01
1.250000e+01	-1.823595e+01	-1.821414e+01	-1.837852e+01	-1.827084e+01	-1.838269e+01	-1.840660e+01	-1.818006e+01	-1.781169e+01
1.350000e+01	-1.829963e+01	-1.829829e+01	-1.847815e+01	-1.836524e+01	-1.847215e+01	-1.849609e+01	-1.827861e+01	-1.788651e+01
1.450000e+01	-1.835610e+01	-1.837560e+01	-1.857831e+01	-1.845790e+01	-1.856859e+01	-1.857637e+01	-1.837958e+01	-1.794722e+01
1.550000e+01	-1.839098e+01	-1.842140e+01	-1.865756e+01	-1.852645e+01	-1.865493e+01	-1.863280e+01	-1.844530e+01	-1.801634e+01
1.650000e+01	-1.840889e+01	-1.845384e+01	-1.871609e+01	-1.858641e+01	-1.873408e+01	-1.866979e+01	-1.850770e+01	-1.806536e+01
1.750000e+01	-1.840061e+01	-1.847914e+01	-1.877572e+01	-1.863774e+01	-1.878521e+01	-1.870657e+01	-1.855742e+01	-1.811236e+01
1.850000e+01	-1.837958e+01	-1.848146e+01	-1.881099e+01	-1.868037e+01	-1.884326e+01	-1.871381e+01	-1.860100e+01	-1.815555e+01
1.950000e+01	-1.835507e+01	-1.847680e+01	-1.884267e+01	-1.871784e+01	-1.888197e+01	-1.872082e+01	-1.863730e+01	-1.818619e+01
2.050000e+01	-1.830143e+01	-1.846537e+01	-1.886517e+01	-1.874759e+01	-1.892787e+01	-1.872140e+01	-1.866552e+01	-1.821989e+01
2.150000e+01	-1.825259e+01	-1.844970e+01	-1.887899e+01	-1.877544e+01	-1.895243e+01	-1.870999e+01	-1.869313e+01	-1.823903e+01
2.250000e+01	-1.817385e+01	-1.841642e+01	-1.888887e+01	-1.879216e+01	-1.899404e+01	-1.869212e+01	-1.870911e+01	-1.827072e+01
2.350000e+01	-1.810484e+01	-1.838073e+01	-1.889407e+01	-1.879926e+01	-1.902017e+01	-1.867054e+01	-1.871239e+01	-1.829387e+01
2.450000e+01	-1.803515e+01	-1.833678e+01	-1.888874e+01	-1.880695e+01	-1.903587e+01	-1.863776e+01	-1.871985e+01	-1.830480e+01
