Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.555409e+01,-1.486821e+01,-1.491994e+01,-1.498421e+01,-1.497595e+01,-1.492275e+01,-1.487130e+01,-1.454879e+01
1.250000e+00,-1.656421e+01,-1.591744e+01,-1.598725e+01,-1.590184e+01,-1.584112e+01,-1.599531e+01,-1.581737e+01,-1.539986e+01
1.750000e+00,-1.742042e+01,-1.674573e+01,-1.669108e+01,-1.655442e+01,-1.643547e+01,-1.678259e+01,-1.647723e+01,-1.598865e+01
2.250000e+00,-1.806983e+01,-1.731548e+01,-1.723074e+01,-1.696379e+01,-1.670331e+01,-1.734493e+01,-1.690669e+01,-1.628328e+01
2.750000e+00,-1.858169e+01,-1.775426e+01,-1.761310e+01,-1.727308e+01,-1.695804e+01,-1.776944e+01,-1.721741e+01,-1.660462e+01
3.250000e+00,-1.899526e+01,-1.810472e+01,-1.791260e+01,-1.750703e+01,-1.717198e+01,-1.809759e+01,-1.745442e+01,-1.681161e+01
3.750000e+00,-1.930004e+01,-1.837150e+01,-1.815968e+01,-1.773248e+01,-1.731533e+01,-1.835271e+01,-1.769226e+01,-1.696338e+01
4.250000e+00,-1.955107e+01,-1.859554e+01,-1.831982e+01,-1.786928e+01,-1.736854e+01,-1.855735e+01,-1.783347e+01,-1.704993e+01
4.750000e+00,-1.975856e+01,-1.878902e+01,-1.848824e+01,-1.797009e+01,-1.741588e+01,-1.875289e+01,-1.794397e+01,-1.709876e+01
5.250000e+00,-1.993788e+01,-1.895274e+01,-1.862149e+01,-1.805219e+01,-1.746374e+01,-1.890611e+01,-1.803311e+01,-1.715745e+01
5.750000e+00,-2.007923e+01,-1.908819e+01,-1.874090e+01,-1.813086e+01,-1.752666e+01,-1.903351e+01,-1.812240e+01,-1.718401e+01
6.250000e+00,-2.020640e+01,-1.920351e+01,-1.884982e+01,-1.818486e+01,-1.751898e+01,-1.914734e+01,-1.818820e+01,-1.717595e+01
6.750000e+00,-2.032119e+01,-1.931443e+01,-1.894143e+01,-1.824672e+01,-1.750716e+01,-1.925168e+01,-1.825569e+01,-1.716524e+01
7.250000e+00,-2.040993e+01,-1.940712e+01,-1.901713e+01,-1.828893e+01,-1.755175e+01,-1.933693e+01,-1.830839e+01,-1.717125e+01
7.750000e+00,-2.048898e+01,-1.949049e+01,-1.909846e+01,-1.832600e+01,-1.754066e+01,-1.942177e+01,-1.835275e+01,-1.714404e+01
8.250000e+00,-2.055327e+01,-1.956710e+01,-1.916703e+01,-1.839311e+01,-1.756951e+01,-1.949605e+01,-1.842396e+01,-1.717011e+01
8.750000e+00,-2.060261e+01,-1.962915e+01,-1.925619e+01,-1.844042e+01,-1.757168e+01,-1.956551e+01,-1.847623e+01,-1.716767e+01
9.250000e+00,-2.064566e+01,-1.967395e+01,-1.931994e+01,-1.848425e+01,-1.761013e+01,-1.961311e+01,-1.852658e+01,-1.718771e+01
9.750000e+00,-2.068373e+01,-1.972110e+01,-1.937801e+01,-1.852806e+01,-1.761556e+01,-1.966448e+01,-1.857556e+01,-1.715511e+01
1.025000e+01,-2.070733e+01,-1.977317e+01,-1.944338e+01,-1.858133e+01,-1.763228e+01,-1.972153e+01,-1.863189e+01,-1.714546e+01
1.075000e+01,-2.073154e+01,-1.981647e+01,-1.948918e+01,-1.860606e+01,-1.763999e+01,-1.976512e+01,-1.865950e+01,-1.714347e+01
1.125000e+01,-2.074467e+01,-1.986249e+01,-1.953520e+01,-1.863792e+01,-1.765335e+01,-1.981399e+01,-1.869264e+01,-1.715649e+01
1.175000e+01,-2.074846e+01,-1.989986e+01,-1.958079e+01,-1.867393e+01,-1.771470e+01,-1.985228e+01,-1.872834e+01,-1.718545e+01
1.225000e+01,-2.074955e+01,-1.994165e+01,-1.962686e+01,-1.870738e+01,-1.776947e+01,-1.989618e+01,-1.876410e+01,-1.720197e+01
1.275000e+01,-2.074272e+01,-1.997827e+01,-1.965984e+01,-1.873282e+01,-1.781728e+01,-1.993518e+01,-1.878997e+01,-1.721656e+01
1.325000e+01,-2.072973e+01,-2.001622e+01,-1.969249e+01,-1.875787e+01,-1.789153e+01,-1.997526e+01,-1.881389e+01,-1.724706e+01
1.375000e+01,-2.070187e+01,-2.005059e+01,-1.972808e+01,-1.878285e+01,-1.796818e+01,-2.001598e+01,-1.883788e+01,-1.728701e+01
1.425000e+01,-2.066430e+01,-2.007905e+01,-1.976480e+01,-1.881497e+01,-1.806508e+01,-2.005290e+01,-1.886945e+01,-1.735305e+01
1.475000e+01,-2.062219e+01,-2.010595e+01,-1.979822e+01,-1.885157e+01,-1.817669e+01,-2.008797e+01,-1.890343e+01,-1.742279e+01
1.525000e+01,-2.057225e+01,-2.013159e+01,-1.983544e+01,-1.888655e+01,-1.829618e+01,-2.012453e+01,-1.893435e+01,-1.749898e+01
1.575000e+01,-2.051720e+01,-2.015159e+01,-1.986723e+01,-1.890979e+01,-1.841538e+01,-2.015883e+01,-1.895414e+01,-1.757205e+01
1.625000e+01,-2.044676e+01,-2.016280e+01,-1.990281e+01,-1.893575e+01,-1.855222e+01,-2.018784e+01,-1.897794e+01,-1.766483e+01
1.675000e+01,-2.036874e+01,-2.016779e+01,-1.993259e+01,-1.896768e+01,-1.869589e+01,-2.021269e+01,-1.900324e+01,-1.776252e+01
1.725000e+01,-2.028586e+01,-2.016650e+01,-1.996773e+01,-1.900144e+01,-1.883255e+01,-2.023411e+01,-1.903174e+01,-1.787053e+01
1.775000e+01,-2.019077e+01,-2.015729e+01,-2.000217e+01,-1.903292e+01,-1.897862e+01,-2.025014e+01,-1.905588e+01,-1.798796e+01
1.825000e+01,-2.009190e+01,-2.013891e+01,-2.003392e+01,-1.906223e+01,-1.911628e+01,-2.025966e+01,-1.907762e+01,-1.809827e+01
1.875000e+01,-1.998768e+01,-2.011475e+01,-2.005960e+01,-1.909384e+01,-1.924454e+01,-2.026225e+01,-1.910496e+01,-1.819149e+01
