Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.546002e+01,-1.495522e+01,-1.510698e+01,-1.512835e+01,-1.503715e+01,-1.510376e+01,-1.499531e+01,-1.473806e+01
1.250000e+00,-1.410214e+01,-1.410385e+01,-1.498455e+01,-1.524175e+01,-1.536381e+01,-1.452456e+01,-1.507392e+01,-1.496655e+01
1.750000e+00,-1.236079e+01,-1.249499e+01,-1.379891e+01,-1.457841e+01,-1.521258e+01,-1.301901e+01,-1.427130e+01,-1.476939e+01
2.250000e+00,-1.114860e+01,-1.167765e+01,-1.319328e+01,-1.412344e+01,-1.484910e+01,-1.231088e+01,-1.376639e+01,-1.440673e+01
2.750000e+00,-1.066220e+01,-1.136567e+01,-1.301172e+01,-1.395286e+01,-1.473387e+01,-1.208084e+01,-1.356966e+01,-1.427092e+01
3.250000e+00,-9.835374e+00,-1.092800e+01,-1.280956e+01,-1.399380e+01,-1.476042e+01,-1.169056e+01,-1.361442e+01,-1.429693e+01
3.750000e+00,-9.512757e+00,-1.080789e+01,-1.291792e+01,-1.426400e+01,-1.497497e+01,-1.166577e+01,-1.389154e+01,-1.453432e+01
4.250000e+00,-9.837438e+00,-1.119983e+01,-1.345515e+01,-1.477210e+01,-1.541007e+01,-1.213924e+01,-1.444460e+01,-1.494234e+01
4.750000e+00,-1.043350e+01,-1.179474e+01,-1.409596e+01,-1.528383e+01,-1.585026e+01,-1.278725e+01,-1.497512e+01,-1.539122e+01
5.250000e+00,-1.087995e+01,-1.233004e+01,-1.472498e+01,-1.575657e+01,-1.625257e+01,-1.342789e+01,-1.547668e+01,-1.578579e+01
5.750000e+00,-1.135834e+01,-1.286382e+01,-1.527606e+01,-1.615421e+01,-1.660796e+01,-1.400646e+01,-1.589684e+01,-1.611705e+01
6.250000e+00,-1.178626e+01,-1.328481e+01,-1.570055e+01,-1.647913e+01,-1.690680e+01,-1.445520e+01,-1.622829e+01,-1.641446e+01
6.750000e+00,-1.218907e+01,-1.365416e+01,-1.605036e+01,-1.674623e+01,-1.717483e+01,-1.482416e+01,-1.650940e+01,-1.665769e+01
7.250000e+00,-1.247410e+01,-1.397786e+01,-1.633484e+01,-1.698238e+01,-1.739697e+01,-1.513108e+01,-1.675534e+01,-1.686162e+01
7.750000e+00,-1.278812e+01,-1.425808e+01,-1.658043e+01,-1.718287e+01,-1.759544e+01,-1.539712e+01,-1.696179e+01,-1.704647e+01
8.250000e+00,-1.302297e+01,-1.447612e+01,-1.678411e+01,-1.735602e+01,-1.776876e+01,-1.560795e+01,-1.714807e+01,-1.718989e+01
8.750000e+00,-1.322778e+01,-1.467974e+01,-1.697063e+01,-1.751192e+01,-1.791516e+01,-1.580288e+01,-1.731207e+01,-1.732255e+01
9.250000e+00,-1.340416e+01,-1.485552e+01,-1.712284e+01,-1.763417e+01,-1.804665e+01,-1.596681e+01,-1.743998e+01,-1.743312e+01
9.750000e+00,-1.357254e+01,-1.501573e+01,-1.726107e+01,-1.774458e+01,-1.816407e+01,-1.611369e+01,-1.756005e+01,-1.752164e+01
1.025000e+01,-1.369529e+01,-1.516795e+01,-1.738336e+01,-1.784505e+01,-1.826799e+01,-1.625317e+01,-1.766621e+01,-1.760736e+01
1.075000e+01,-1.375096e+01,-1.529862e+01,-1.749468e+01,-1.792696e+01,-1.835405e+01,-1.637726e+01,-1.775494e+01,-1.767367e+01
1.125000e+01,-1.385286e+01,-1.540654e+01,-1.759164e+01,-1.799935e+01,-1.843379e+01,-1.648335e+01,-1.783304e+01,-1.773304e+01
1.175000e+01,-1.393809e+01,-1.551030e+01,-1.767084e+01,-1.805365e+01,-1.850345e+01,-1.657680e+01,-1.789152e+01,-1.778312e+01
1.225000e+01,-1.398942e+01,-1.562056e+01,-1.775112e+01,-1.810443e+01,-1.857340e+01,-1.667677e+01,-1.794595e+01,-1.782949e+01
1.275000e+01,-1.403782e+01,-1.570637e+01,-1.781647e+01,-1.813907e+01,-1.862315e+01,-1.675520e+01,-1.798563e+01,-1.785586e+01
1.325000e+01,-1.406411e+01,-1.579012e+01,-1.787531e+01,-1.816854e+01,-1.867364e+01,-1.682865e+01,-1.802037e+01,-1.787736e+01
1.375000e+01,-1.409425e+01,-1.586899e+01,-1.792383e+01,-1.819524e+01,-1.871842e+01,-1.689580e+01,-1.805105e+01,-1.789625e+01
1.425000e+01,-1.411891e+01,-1.594182e+01,-1.796926e+01,-1.820761e+01,-1.875489e+01,-1.696159e+01,-1.806755e+01,-1.790514e+01
1.475000e+01,-1.410772e+01,-1.600267e+01,-1.800963e+01,-1.821611e+01,-1.877979e+01,-1.701916e+01,-1.807923e+01,-1.790735e+01
1.525000e+01,-1.409728e+01,-1.605720e+01,-1.803869e+01,-1.821749e+01,-1.880290e+01,-1.706376e+01,-1.808411e+01,-1.790835e+01
