Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.373304e+01,-1.356406e+01,-1.449342e+01,-1.456709e+01,-1.477920e+01,-1.403818e+01,-1.438991e+01,-1.435054e+01
1.250000e+00,-1.460529e+01,-1.459277e+01,-1.560937e+01,-1.572755e+01,-1.580283e+01,-1.507207e+01,-1.556241e+01,-1.545077e+01
1.750000e+00,-1.572103e+01,-1.572748e+01,-1.648366e+01,-1.647721e+01,-1.654943e+01,-1.615329e+01,-1.632197e+01,-1.616158e+01
2.250000e+00,-1.681490e+01,-1.666687e+01,-1.708256e+01,-1.700350e+01,-1.704914e+01,-1.698273e+01,-1.686299e+01,-1.665071e+01
2.750000e+00,-1.765843e+01,-1.732434e+01,-1.749706e+01,-1.739001e+01,-1.748317e+01,-1.754749e+01,-1.722788e+01,-1.712036e+01
3.250000e+00,-1.822306e+01,-1.782259e+01,-1.782041e+01,-1.764528e+01,-1.778024e+01,-1.798368e+01,-1.748089e+01,-1.739887e+01
3.750000e+00,-1.866036e+01,-1.818322e+01,-1.806748e+01,-1.789537e+01,-1.802959e+01,-1.828346e+01,-1.773240e+01,-1.765615e+01
4.250000e+00,-1.898205e+01,-1.846712e+01,-1.826432e+01,-1.806865e+01,-1.816583e+01,-1.853166e+01,-1.790126e+01,-1.783256e+01
4.750000e+00,-1.924549e+01,-1.870240e+01,-1.843135e+01,-1.818477e+01,-1.826417e+01,-1.873787e+01,-1.802763e+01,-1.791922e+01
5.250000e+00,-1.946656e+01,-1.889706e+01,-1.855566e+01,-1.827544e+01,-1.838729e+01,-1.890250e+01,-1.811378e+01,-1.804211e+01
5.750000e+00,-1.962497e+01,-1.905067e+01,-1.869042e+01,-1.835331e+01,-1.841808e+01,-1.904909e+01,-1.820128e+01,-1.808468e+01
6.250000e+00,-1.976473e+01,-1.919086e+01,-1.880469e+01,-1.842789e+01,-1.845732e+01,-1.917712e+01,-1.829297e+01,-1.810924e+01
6.750000e+00,-1.988695e+01,-1.931332e+01,-1.890373e+01,-1.847645e+01,-1.847209e+01,-1.929189e+01,-1.835540e+01,-1.810729e+01
7.250000e+00,-1.999385e+01,-1.942145e+01,-1.900595e+01,-1.852186e+01,-1.849596e+01,-1.939416e+01,-1.841848e+01,-1.809849e+01
7.750000e+00,-2.009837e+01,-1.951995e+01,-1.908309e+01,-1.854904e+01,-1.850725e+01,-1.948182e+01,-1.846083e+01,-1.807559e+01
8.250000e+00,-2.018257e+01,-1.961071e+01,-1.916170e+01,-1.857626e+01,-1.849258e+01,-1.956803e+01,-1.851181e+01,-1.800112e+01
8.750000e+00,-2.025783e+01,-1.968345e+01,-1.923127e+01,-1.861175e+01,-1.844954e+01,-1.963825e+01,-1.857134e+01,-1.790583e+01
9.250000e+00,-2.032500e+01,-1.975014e+01,-1.929371e+01,-1.863391e+01,-1.843002e+01,-1.970124e+01,-1.860911e+01,-1.784066e+01
9.750000e+00,-2.037765e+01,-1.980831e+01,-1.934447e+01,-1.866818e+01,-1.843344e+01,-1.975700e+01,-1.865762e+01,-1.779756e+01
1.025000e+01,-2.041795e+01,-1.986260e+01,-1.940401e+01,-1.869535e+01,-1.845554e+01,-1.981431e+01,-1.869680e+01,-1.776102e+01
1.075000e+01,-2.043500e+01,-1.990908e+01,-1.946186e+01,-1.873656e+01,-1.847400e+01,-1.986827e+01,-1.874978e+01,-1.772960e+01
1.125000e+01,-2.044873e+01,-1.994975e+01,-1.952121e+01,-1.876740e+01,-1.852614e+01,-1.992034e+01,-1.878615e+01,-1.774535e+01
1.175000e+01,-2.044563e+01,-1.998556e+01,-1.958637e+01,-1.881614e+01,-1.859060e+01,-1.996608e+01,-1.884234e+01,-1.775940e+01
1.225000e+01,-2.041569e+01,-2.000821e+01,-1.963882e+01,-1.886459e+01,-1.865098e+01,-2.000601e+01,-1.889332e+01,-1.778970e+01
1.275000e+01,-2.038959e+01,-2.002920e+01,-1.968919e+01,-1.890649e+01,-1.872529e+01,-2.004507e+01,-1.893820e+01,-1.783752e+01
1.325000e+01,-2.033539e+01,-2.004226e+01,-1.974439e+01,-1.895024e+01,-1.883818e+01,-2.008252e+01,-1.898093e+01,-1.792646e+01
1.375000e+01,-2.026228e+01,-2.004060e+01,-1.979000e+01,-1.898897e+01,-1.895184e+01,-2.010953e+01,-1.901860e+01,-1.799895e+01
1.425000e+01,-2.017893e+01,-2.002924e+01,-1.983931e+01,-1.902880e+01,-1.906292e+01,-2.013321e+01,-1.905745e+01,-1.807197e+01
1.475000e+01,-2.008691e+01,-2.000649e+01,-1.988417e+01,-1.907632e+01,-1.918079e+01,-2.014920e+01,-1.910213e+01,-1.815433e+01
1.525000e+01,-1.999082e+01,-1.997641e+01,-1.992256e+01,-1.912055e+01,-1.930483e+01,-2.015715e+01,-1.914275e+01,-1.825405e+01
1.575000e+01,-1.987467e+01,-1.994396e+01,-1.995948e+01,-1.916423e+01,-1.942922e+01,-2.016475e+01,-1.918119e+01,-1.835388e+01
1.625000e+01,-1.974414e+01,-1.990820e+01,-1.999976e+01,-1.920902e+01,-1.954657e+01,-2.017305e+01,-1.922097e+01,-1.844820e+01
1.675000e+01,-1.959640e+01,-1.986228e+01,-2.004214e+01,-1.925096e+01,-1.965510e+01,-2.017485e+01,-1.925773e+01,-1.854370e+01
1.725000e+01,-1.943502e+01,-1.980260e+01,-2.008207e+01,-1.929323e+01,-1.974745e+01,-2.016301e+01,-1.929630e+01,-1.861592e+01
