Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.750450e+01,-1.639585e+01,-1.582813e+01,-1.535885e+01,-1.497811e+01,-1.637655e+01,-1.528506e+01,-1.471525e+01
1.250000e+00,-1.826362e+01,-1.700105e+01,-1.680036e+01,-1.622112e+01,-1.560037e+01,-1.706556e+01,-1.617290e+01,-1.539349e+01
1.750000e+00,-1.830426e+01,-1.736902e+01,-1.723957e+01,-1.699289e+01,-1.628863e+01,-1.739733e+01,-1.694591e+01,-1.608001e+01
2.250000e+00,-1.778368e+01,-1.730399e+01,-1.727801e+01,-1.724321e+01,-1.692153e+01,-1.737089e+01,-1.713449e+01,-1.670673e+01
2.750000e+00,-1.677647e+01,-1.693159e+01,-1.725511e+01,-1.723827e+01,-1.714829e+01,-1.718267e+01,-1.710085e+01,-1.684878e+01
3.250000e+00,-1.590003e+01,-1.642830e+01,-1.737196e+01,-1.744039e+01,-1.741484e+01,-1.694621e+01,-1.729529e+01,-1.709492e+01
3.750000e+00,-1.584294e+01,-1.638998e+01,-1.753007e+01,-1.768272e+01,-1.765348e+01,-1.696813e+01,-1.753875e+01,-1.733579e+01
4.250000e+00,-1.614288e+01,-1.672280e+01,-1.780736e+01,-1.791798e+01,-1.785147e+01,-1.728664e+01,-1.778616e+01,-1.753452e+01
4.750000e+00,-1.652371e+01,-1.712605e+01,-1.809037e+01,-1.811418e+01,-1.802860e+01,-1.764806e+01,-1.798683e+01,-1.772061e+01
5.250000e+00,-1.688042e+01,-1.748240e+01,-1.833536e+01,-1.827672e+01,-1.817312e+01,-1.796700e+01,-1.816667e+01,-1.783999e+01
5.750000e+00,-1.729913e+01,-1.783126e+01,-1.852596e+01,-1.840606e+01,-1.828214e+01,-1.826314e+01,-1.830293e+01,-1.794813e+01
6.250000e+00,-1.763237e+01,-1.811157e+01,-1.870008e+01,-1.852356e+01,-1.839347e+01,-1.850324e+01,-1.842911e+01,-1.805531e+01
6.750000e+00,-1.789619e+01,-1.832691e+01,-1.884106e+01,-1.861813e+01,-1.846420e+01,-1.869108e+01,-1.853353e+01,-1.811515e+01
7.250000e+00,-1.814075e+01,-1.851752e+01,-1.896114e+01,-1.870351e+01,-1.851716e+01,-1.885308e+01,-1.862679e+01,-1.816709e+01
7.750000e+00,-1.832785e+01,-1.866902e+01,-1.906621e+01,-1.877911e+01,-1.857960e+01,-1.898261e+01,-1.871189e+01,-1.821188e+01
8.250000e+00,-1.847771e+01,-1.879782e+01,-1.915631e+01,-1.884973e+01,-1.861166e+01,-1.909838e+01,-1.879419e+01,-1.822639e+01
8.750000e+00,-1.862745e+01,-1.891842e+01,-1.924427e+01,-1.890784e+01,-1.864131e+01,-1.920224e+01,-1.886416e+01,-1.823645e+01
9.250000e+00,-1.871348e+01,-1.901117e+01,-1.932272e+01,-1.896012e+01,-1.866949e+01,-1.929161e+01,-1.892437e+01,-1.824832e+01
9.750000e+00,-1.878076e+01,-1.908820e+01,-1.939860e+01,-1.900747e+01,-1.867283e+01,-1.937055e+01,-1.898160e+01,-1.823310e+01
1.025000e+01,-1.883187e+01,-1.915397e+01,-1.947280e+01,-1.905676e+01,-1.868272e+01,-1.944027e+01,-1.904226e+01,-1.821887e+01
1.075000e+01,-1.885997e+01,-1.920417e+01,-1.954241e+01,-1.910650e+01,-1.869456e+01,-1.949952e+01,-1.910009e+01,-1.820255e+01
1.125000e+01,-1.887177e+01,-1.924298e+01,-1.960282e+01,-1.915181e+01,-1.869890e+01,-1.954924e+01,-1.915497e+01,-1.817863e+01
1.175000e+01,-1.886481e+01,-1.928059e+01,-1.966389e+01,-1.919799e+01,-1.870187e+01,-1.960011e+01,-1.921046e+01,-1.814452e+01
1.225000e+01,-1.880679e+01,-1.929802e+01,-1.972197e+01,-1.925380e+01,-1.870986e+01,-1.964014e+01,-1.927266e+01,-1.812883e+01
1.275000e+01,-1.874151e+01,-1.929589e+01,-1.977204e+01,-1.930423e+01,-1.871652e+01,-1.966450e+01,-1.932965e+01,-1.810685e+01
1.325000e+01,-1.867067e+01,-1.929137e+01,-1.982762e+01,-1.935659e+01,-1.873081e+01,-1.968970e+01,-1.938579e+01,-1.809898e+01
1.375000e+01,-1.858449e+01,-1.927562e+01,-1.987486e+01,-1.940732e+01,-1.876820e+01,-1.970490e+01,-1.943889e+01,-1.811743e+01
1.425000e+01,-1.848072e+01,-1.924826e+01,-1.992058e+01,-1.945790e+01,-1.881702e+01,-1.971102e+01,-1.949092e+01,-1.813364e+01
1.475000e+01,-1.837772e+01,-1.920715e+01,-1.996157e+01,-1.951026e+01,-1.886832e+01,-1.970572e+01,-1.954475e+01,-1.815338e+01
1.525000e+01,-1.827779e+01,-1.916147e+01,-2.000148e+01,-1.956097e+01,-1.893227e+01,-1.969551e+01,-1.959739e+01,-1.818488e+01
1.575000e+01,-1.817300e+01,-1.911346e+01,-2.003870e+01,-1.961239e+01,-1.900479e+01,-1.968103e+01,-1.964786e+01,-1.822551e+01
1.625000e+01,-1.806665e+01,-1.905678e+01,-2.006978e+01,-1.966445e+01,-1.909556e+01,-1.965792e+01,-1.969774e+01,-1.828836e+01
1.675000e+01,-1.795174e+01,-1.899044e+01,-2.009787e+01,-1.971290e+01,-1.918028e+01,-1.962794e+01,-1.974527e+01,-1.834990e+01
1.725000e+01,-1.783951e+01,-1.891031e+01,-2.012153e+01,-1.975982e+01,-1.926448e+01,-1.958565e+01,-1.979045e+01,-1.841669e+01
1.775000e+01,-1.771232e+01,-1.881853e+01,-2.013453e+01,-1.980470e+01,-1.935583e+01,-1.953057e+01,-1.983113e+01,-1.849362e+01
1.825000e+01,-1.758135e+01,-1.872549e+01,-2.013907e+01,-1.984674e+01,-1.944711e+01,-1.947278e+01,-1.986809e+01,-1.858340e+01
1.875000e+01,-1.745987e+01,-1.863374e+01,-2.014045e+01,-1.988462e+01,-1.952935e+01,-1.941629e+01,-1.990185e+01,-1.866008e+01
1.925000e+01,-1.731263e+01,-1.852134e+01,-2.013610e+01,-1.991929e+01,-1.962241e+01,-1.934382e+01,-1.993217e+01,-1.873818e+01
1.975000e+01,-1.717735e+01,-1.841986e+01,-2.012563e+01,-1.994774e+01,-1.970138e+01,-1.927750e+01,-1.995625e+01,-1.880710e+01
2.025000e+01,-1.703874e+01,-1.831045e+01,-2.011163e+01,-1.997246e+01,-1.977362e+01,-1.920617e+01,-1.997543e+01,-1.887287e+01
2.075000e+01,-1.689387e+01,-1.820300e+01,-2.009073e+01,-1.999027e+01,-1.984051e+01,-1.913345e+01,-1.998676e+01,-1.893547e+01
