Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.748363e+01,-1.637704e+01,-1.583919e+01,-1.536794e+01,-1.500637e+01,-1.637453e+01,-1.528650e+01,-1.477277e+01
1.250000e+00,-1.829578e+01,-1.707401e+01,-1.672479e+01,-1.613327e+01,-1.566057e+01,-1.712865e+01,-1.607329e+01,-1.541090e+01
1.750000e+00,-1.879143e+01,-1.749673e+01,-1.732395e+01,-1.676547e+01,-1.616802e+01,-1.756387e+01,-1.671856e+01,-1.592395e+01
2.250000e+00,-1.889571e+01,-1.781963e+01,-1.763782e+01,-1.728609e+01,-1.651324e+01,-1.783238e+01,-1.724345e+01,-1.635180e+01
2.750000e+00,-1.863909e+01,-1.794155e+01,-1.779273e+01,-1.765621e+01,-1.701010e+01,-1.795689e+01,-1.757965e+01,-1.690376e+01
3.250000e+00,-1.814011e+01,-1.781297e+01,-1.775942e+01,-1.772963e+01,-1.740427e+01,-1.787835e+01,-1.761590e+01,-1.720538e+01
3.750000e+00,-1.724546e+01,-1.749533e+01,-1.772910e+01,-1.769240e+01,-1.755420e+01,-1.772354e+01,-1.755756e+01,-1.728109e+01
4.250000e+00,-1.619091e+01,-1.686800e+01,-1.775157e+01,-1.774113e+01,-1.766605e+01,-1.738504e+01,-1.759475e+01,-1.737805e+01
4.750000e+00,-1.552693e+01,-1.615966e+01,-1.761629e+01,-1.786399e+01,-1.783549e+01,-1.685127e+01,-1.770569e+01,-1.753396e+01
5.250000e+00,-1.518771e+01,-1.573674e+01,-1.741179e+01,-1.793242e+01,-1.797383e+01,-1.647675e+01,-1.775815e+01,-1.766384e+01
5.750000e+00,-1.499143e+01,-1.555993e+01,-1.732308e+01,-1.798693e+01,-1.809471e+01,-1.632720e+01,-1.779948e+01,-1.778050e+01
6.250000e+00,-1.490660e+01,-1.552156e+01,-1.734978e+01,-1.805783e+01,-1.819143e+01,-1.632763e+01,-1.786788e+01,-1.786885e+01
6.750000e+00,-1.494755e+01,-1.561059e+01,-1.747509e+01,-1.816119e+01,-1.828847e+01,-1.644044e+01,-1.797428e+01,-1.795936e+01
7.250000e+00,-1.504886e+01,-1.575968e+01,-1.765576e+01,-1.829464e+01,-1.842051e+01,-1.661633e+01,-1.811045e+01,-1.807964e+01
7.750000e+00,-1.513863e+01,-1.589253e+01,-1.781331e+01,-1.841547e+01,-1.851189e+01,-1.676801e+01,-1.824020e+01,-1.816538e+01
8.250000e+00,-1.523188e+01,-1.602822e+01,-1.797688e+01,-1.852943e+01,-1.858450e+01,-1.692701e+01,-1.836522e+01,-1.823247e+01
8.750000e+00,-1.530728e+01,-1.615563e+01,-1.812385e+01,-1.864229e+01,-1.866600e+01,-1.706760e+01,-1.848318e+01,-1.832272e+01
9.250000e+00,-1.539110e+01,-1.626263e+01,-1.825895e+01,-1.873485e+01,-1.874415e+01,-1.719564e+01,-1.858143e+01,-1.839253e+01
9.750000e+00,-1.546915e+01,-1.636887e+01,-1.837908e+01,-1.882148e+01,-1.881296e+01,-1.731118e+01,-1.867488e+01,-1.845238e+01
1.025000e+01,-1.554376e+01,-1.646509e+01,-1.848882e+01,-1.889903e+01,-1.889142e+01,-1.741537e+01,-1.875758e+01,-1.851229e+01
1.075000e+01,-1.557708e+01,-1.652682e+01,-1.857979e+01,-1.897211e+01,-1.894822e+01,-1.749000e+01,-1.883653e+01,-1.855989e+01
1.125000e+01,-1.557781e+01,-1.657259e+01,-1.865407e+01,-1.903196e+01,-1.900787e+01,-1.754669e+01,-1.889975e+01,-1.860252e+01
1.175000e+01,-1.558311e+01,-1.660767e+01,-1.871605e+01,-1.908134e+01,-1.905717e+01,-1.759413e+01,-1.895301e+01,-1.863695e+01
1.225000e+01,-1.558455e+01,-1.664546e+01,-1.877785e+01,-1.913396e+01,-1.911046e+01,-1.764183e+01,-1.901079e+01,-1.866934e+01
1.275000e+01,-1.555745e+01,-1.666198e+01,-1.882506e+01,-1.918274e+01,-1.916139e+01,-1.766819e+01,-1.906312e+01,-1.869951e+01
1.325000e+01,-1.552515e+01,-1.666699e+01,-1.886367e+01,-1.922153e+01,-1.920550e+01,-1.768772e+01,-1.910170e+01,-1.873126e+01
1.375000e+01,-1.549452e+01,-1.665498e+01,-1.889265e+01,-1.925441e+01,-1.924137e+01,-1.769258e+01,-1.913803e+01,-1.874918e+01
1.425000e+01,-1.546725e+01,-1.664484e+01,-1.891569e+01,-1.928317e+01,-1.928336e+01,-1.769477e+01,-1.916538e+01,-1.877961e+01
1.475000e+01,-1.541630e+01,-1.663526e+01,-1.893934e+01,-1.931297e+01,-1.932536e+01,-1.769650e+01,-1.919574e+01,-1.880384e+01
1.525000e+01,-1.536006e+01,-1.661727e+01,-1.895285e+01,-1.933603e+01,-1.936191e+01,-1.768845e+01,-1.921996e+01,-1.882216e+01
1.575000e+01,-1.531083e+01,-1.659773e+01,-1.895981e+01,-1.935497e+01,-1.939826e+01,-1.767682e+01,-1.923846e+01,-1.884336e+01
1.625000e+01,-1.523981e+01,-1.656556e+01,-1.896280e+01,-1.937273e+01,-1.943047e+01,-1.765785e+01,-1.925441e+01,-1.886473e+01
1.675000e+01,-1.515488e+01,-1.652769e+01,-1.896070e+01,-1.938617e+01,-1.946698e+01,-1.763445e+01,-1.926637e+01,-1.888701e+01
1.725000e+01,-1.507109e+01,-1.648972e+01,-1.895460e+01,-1.939553e+01,-1.949815e+01,-1.760825e+01,-1.927315e+01,-1.890492e+01
1.775000e+01,-1.500959e+01,-1.645024e+01,-1.894451e+01,-1.939934e+01,-1.952906e+01,-1.757914e+01,-1.927251e+01,-1.892685e+01
1.825000e+01,-1.494323e+01,-1.640552e+01,-1.893054e+01,-1.939795e+01,-1.955602e+01,-1.754458e+01,-1.926591e+01,-1.894683e+01
1.875000e+01,-1.485532e+01,-1.636508e+01,-1.891427e+01,-1.939541e+01,-1.957953e+01,-1.751144e+01,-1.925816e+01,-1.896638e+01
1.925000e+01,-1.478682e+01,-1.631698e+01,-1.889477e+01,-1.938968e+01,-1.960008e+01,-1.747297e+01,-1.924681e+01,-1.898479e+01
1.975000e+01,-1.470517e+01,-1.627201e+01,-1.887529e+01,-1.937912e+01,-1.961745e+01,-1.743690e+01,-1.923124e+01,-1.899584e+01
2.025000e+01,-1.459848e+01,-1.622230e+01,-1.885036e+01,-1.936617e+01,-1.963119e+01,-1.739478e+01,-1.921225e+01,-1.900663e+01
2.075000e+01,-1.452490e+01,-1.617807e+01,-1.882510e+01,-1.935106e+01,-1.964406e+01,-1.735387e+01,-1.919101e+01,-1.901428e+01
