Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.504363e+01,-1.459935e+01,-1.504424e+01,-1.503683e+01,-1.509207e+01,-1.489077e+01,-1.487627e+01,-1.474709e+01
1.250000e+00,-1.611760e+01,-1.570902e+01,-1.604282e+01,-1.605480e+01,-1.603993e+01,-1.595139e+01,-1.591657e+01,-1.571550e+01
1.750000e+00,-1.705114e+01,-1.660646e+01,-1.676405e+01,-1.669201e+01,-1.670557e+01,-1.679981e+01,-1.655401e+01,-1.635248e+01
2.250000e+00,-1.774579e+01,-1.725567e+01,-1.727583e+01,-1.714052e+01,-1.716444e+01,-1.739760e+01,-1.698120e+01,-1.685147e+01
2.750000e+00,-1.835085e+01,-1.776127e+01,-1.766314e+01,-1.748273e+01,-1.747352e+01,-1.784194e+01,-1.733408e+01,-1.716641e+01
3.250000e+00,-1.877562e+01,-1.812651e+01,-1.796922e+01,-1.774826e+01,-1.764997e+01,-1.816978e+01,-1.760656e+01,-1.739116e+01
3.750000e+00,-1.912112e+01,-1.840931e+01,-1.820862e+01,-1.792860e+01,-1.777802e+01,-1.842555e+01,-1.779603e+01,-1.753332e+01
4.250000e+00,-1.938671e+01,-1.864504e+01,-1.836778e+01,-1.805196e+01,-1.790675e+01,-1.863572e+01,-1.792110e+01,-1.765711e+01
4.750000e+00,-1.961671e+01,-1.884053e+01,-1.852245e+01,-1.814355e+01,-1.797393e+01,-1.880925e+01,-1.802272e+01,-1.772101e+01
5.250000e+00,-1.979660e+01,-1.901306e+01,-1.863184e+01,-1.821159e+01,-1.801005e+01,-1.896427e+01,-1.809112e+01,-1.778951e+01
5.750000e+00,-1.993664e+01,-1.915384e+01,-1.873511e+01,-1.826334e+01,-1.808191e+01,-1.909470e+01,-1.814633e+01,-1.784118e+01
6.250000e+00,-2.006189e+01,-1.928086e+01,-1.883690e+01,-1.830236e+01,-1.811589e+01,-1.921332e+01,-1.819459e+01,-1.785234e+01
6.750000e+00,-2.017428e+01,-1.939944e+01,-1.892872e+01,-1.835781e+01,-1.813166e+01,-1.932468e+01,-1.826295e+01,-1.784886e+01
7.250000e+00,-2.025748e+01,-1.950077e+01,-1.901864e+01,-1.839646e+01,-1.813056e+01,-1.941812e+01,-1.831579e+01,-1.783931e+01
7.750000e+00,-2.032613e+01,-1.959182e+01,-1.909979e+01,-1.844161e+01,-1.815520e+01,-1.951003e+01,-1.836858e+01,-1.784833e+01
8.250000e+00,-2.039210e+01,-1.967049e+01,-1.917521e+01,-1.848276e+01,-1.821406e+01,-1.958849e+01,-1.841813e+01,-1.787231e+01
