Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.146064e+01,-1.168043e+01,-1.293611e+01,-1.346103e+01,-1.391206e+01,-1.225122e+01,-1.321026e+01,-1.345474e+01
1.250000e+00,-1.162513e+01,-1.194737e+01,-1.343728e+01,-1.401861e+01,-1.456946e+01,-1.262683e+01,-1.373230e+01,-1.410975e+01
1.750000e+00,-1.123379e+01,-1.174441e+01,-1.357643e+01,-1.420415e+01,-1.492745e+01,-1.260120e+01,-1.382413e+01,-1.450777e+01
2.250000e+00,-1.028267e+01,-1.121745e+01,-1.336829e+01,-1.412723e+01,-1.491486e+01,-1.223021e+01,-1.367536e+01,-1.455419e+01
2.750000e+00,-1.011765e+01,-1.114554e+01,-1.328496e+01,-1.416267e+01,-1.497643e+01,-1.211799e+01,-1.368759e+01,-1.460843e+01
3.250000e+00,-9.967800e+00,-1.115013e+01,-1.351162e+01,-1.444754e+01,-1.529020e+01,-1.227000e+01,-1.394004e+01,-1.493894e+01
3.750000e+00,-1.077036e+01,-1.183289e+01,-1.420090e+01,-1.500306e+01,-1.580610e+01,-1.296247e+01,-1.453737e+01,-1.544031e+01
4.250000e+00,-1.153289e+01,-1.257399e+01,-1.504783e+01,-1.563415e+01,-1.638927e+01,-1.379334e+01,-1.519790e+01,-1.602396e+01
4.750000e+00,-1.248949e+01,-1.333080e+01,-1.573941e+01,-1.617887e+01,-1.687856e+01,-1.453392e+01,-1.577457e+01,-1.651376e+01
5.250000e+00,-1.313467e+01,-1.394755e+01,-1.635258e+01,-1.666250e+01,-1.727311e+01,-1.515793e+01,-1.629151e+01,-1.692429e+01
5.750000e+00,-1.369599e+01,-1.447763e+01,-1.686354e+01,-1.708590e+01,-1.760209e+01,-1.568153e+01,-1.676257e+01,-1.724255e+01
6.250000e+00,-1.421823e+01,-1.491908e+01,-1.730299e+01,-1.744630e+01,-1.788332e+01,-1.611842e+01,-1.715725e+01,-1.752474e+01
6.750000e+00,-1.460957e+01,-1.528787e+01,-1.764887e+01,-1.774110e+01,-1.812504e+01,-1.646849e+01,-1.748640e+01,-1.774280e+01
7.250000e+00,-1.495006e+01,-1.561641e+01,-1.793530e+01,-1.798252e+01,-1.832730e+01,-1.676619e+01,-1.775920e+01,-1.790975e+01
7.750000e+00,-1.520760e+01,-1.589289e+01,-1.816664e+01,-1.817600e+01,-1.851003e+01,-1.702072e+01,-1.797779e+01,-1.804355e+01
8.250000e+00,-1.546083e+01,-1.613466e+01,-1.835595e+01,-1.833385e+01,-1.866032e+01,-1.723596e+01,-1.815804e+01,-1.814484e+01
8.750000e+00,-1.566062e+01,-1.634705e+01,-1.851422e+01,-1.847480e+01,-1.880148e+01,-1.741945e+01,-1.831468e+01,-1.824315e+01
