Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.697262e+01,-1.581967e+01,-1.567736e+01,-1.521330e+01,-1.454188e+01,-1.585158e+01,-1.517833e+01,-1.428871e+01
1.250000e+00,-1.652086e+01,-1.586414e+01,-1.582259e+01,-1.572840e+01,-1.559750e+01,-1.593573e+01,-1.561796e+01,-1.525691e+01
1.750000e+00,-1.455021e+01,-1.474847e+01,-1.543562e+01,-1.556816e+01,-1.577055e+01,-1.510906e+01,-1.539798e+01,-1.536150e+01
2.250000e+00,-1.221584e+01,-1.282880e+01,-1.426996e+01,-1.495128e+01,-1.537539e+01,-1.344606e+01,-1.472550e+01,-1.493187e+01
2.750000e+00,-1.125629e+01,-1.220792e+01,-1.378039e+01,-1.447853e+01,-1.502796e+01,-1.288709e+01,-1.422935e+01,-1.450549e+01
3.250000e+00,-1.067487e+01,-1.191260e+01,-1.359003e+01,-1.434435e+01,-1.494938e+01,-1.264885e+01,-1.411710e+01,-1.433751e+01
3.750000e+00,-1.039699e+01,-1.207837e+01,-1.385475e+01,-1.462810e+01,-1.518922e+01,-1.287419e+01,-1.441600e+01,-1.457460e+01
4.250000e+00,-1.064959e+01,-1.254200e+01,-1.437981e+01,-1.508189e+01,-1.560072e+01,-1.340531e+01,-1.486416e+01,-1.502886e+01
4.750000e+00,-1.123566e+01,-1.321184e+01,-1.499545e+01,-1.555661e+01,-1.600520e+01,-1.408036e+01,-1.535931e+01,-1.541750e+01
5.250000e+00,-1.171811e+01,-1.381566e+01,-1.555628e+01,-1.598025e+01,-1.638331e+01,-1.468408e+01,-1.580222e+01,-1.578220e+01
5.750000e+00,-1.213129e+01,-1.431879e+01,-1.598749e+01,-1.631508e+01,-1.669483e+01,-1.516393e+01,-1.614822e+01,-1.606843e+01
6.250000e+00,-1.254266e+01,-1.474100e+01,-1.634212e+01,-1.660431e+01,-1.699741e+01,-1.556916e+01,-1.645026e+01,-1.633183e+01
6.750000e+00,-1.292567e+01,-1.507292e+01,-1.661846e+01,-1.684623e+01,-1.724981e+01,-1.588052e+01,-1.670031e+01,-1.654833e+01
7.250000e+00,-1.335928e+01,-1.537464e+01,-1.686182e+01,-1.705809e+01,-1.747003e+01,-1.616050e+01,-1.691607e+01,-1.675471e+01
7.750000e+00,-1.367456e+01,-1.561625e+01,-1.704918e+01,-1.723857e+01,-1.766328e+01,-1.637808e+01,-1.710075e+01,-1.692562e+01
8.250000e+00,-1.394377e+01,-1.581060e+01,-1.721662e+01,-1.738492e+01,-1.782025e+01,-1.656391e+01,-1.725264e+01,-1.705967e+01
8.750000e+00,-1.421501e+01,-1.600693e+01,-1.735956e+01,-1.751409e+01,-1.797099e+01,-1.674226e+01,-1.738575e+01,-1.719048e+01
9.250000e+00,-1.440973e+01,-1.616715e+01,-1.748185e+01,-1.761480e+01,-1.810254e+01,-1.689098e+01,-1.748962e+01,-1.729169e+01
9.750000e+00,-1.461021e+01,-1.631052e+01,-1.758754e+01,-1.770057e+01,-1.820673e+01,-1.702162e+01,-1.757877e+01,-1.737643e+01
1.025000e+01,-1.478428e+01,-1.644116e+01,-1.767543e+01,-1.777206e+01,-1.830568e+01,-1.713724e+01,-1.764953e+01,-1.746085e+01
1.075000e+01,-1.491995e+01,-1.655858e+01,-1.775089e+01,-1.783026e+01,-1.839147e+01,-1.723959e+01,-1.770875e+01,-1.752774e+01
1.125000e+01,-1.503514e+01,-1.665789e+01,-1.781110e+01,-1.787535e+01,-1.846154e+01,-1.732427e+01,-1.775642e+01,-1.757504e+01
1.175000e+01,-1.512876e+01,-1.674662e+01,-1.786042e+01,-1.791458e+01,-1.852658e+01,-1.740017e+01,-1.779346e+01,-1.762591e+01
1.225000e+01,-1.522129e+01,-1.683338e+01,-1.790652e+01,-1.794547e+01,-1.858421e+01,-1.747187e+01,-1.782521e+01,-1.766667e+01
1.275000e+01,-1.528588e+01,-1.690577e+01,-1.794099e+01,-1.796971e+01,-1.863444e+01,-1.753160e+01,-1.784860e+01,-1.770192e+01
1.325000e+01,-1.534188e+01,-1.697353e+01,-1.797013e+01,-1.798748e+01,-1.867244e+01,-1.758570e+01,-1.786551e+01,-1.772642e+01
1.375000e+01,-1.537982e+01,-1.703037e+01,-1.799465e+01,-1.800121e+01,-1.870452e+01,-1.763014e+01,-1.787970e+01,-1.774407e+01
1.425000e+01,-1.538807e+01,-1.707627e+01,-1.801373e+01,-1.800869e+01,-1.872940e+01,-1.766712e+01,-1.788613e+01,-1.775736e+01
1.475000e+01,-1.537967e+01,-1.711741e+01,-1.802885e+01,-1.801684e+01,-1.874917e+01,-1.769728e+01,-1.789571e+01,-1.776195e+01
1.525000e+01,-1.535176e+01,-1.715092e+01,-1.803967e+01,-1.801983e+01,-1.875652e+01,-1.772321e+01,-1.789912e+01,-1.776043e+01
1.575000e+01,-1.530472e+01,-1.717780e+01,-1.804510e+01,-1.801899e+01,-1.875887e+01,-1.774167e+01,-1.789880e+01,-1.775338e+01
1.625000e+01,-1.524591e+01,-1.719961e+01,-1.805045e+01,-1.801574e+01,-1.875610e+01,-1.775599e+01,-1.789865e+01,-1.773949e+01
1.675000e+01,-1.514927e+01,-1.721168e+01,-1.805108e+01,-1.801584e+01,-1.874711e+01,-1.776303e+01,-1.790108e+01,-1.772116e+01
1.725000e+01,-1.504576e+01,-1.721676e+01,-1.805021e+01,-1.801320e+01,-1.873310e+01,-1.776603e+01,-1.790223e+01,-1.769453e+01
1.775000e+01,-1.491408e+01,-1.721236e+01,-1.805217e+01,-1.801069e+01,-1.870906e+01,-1.776259e+01,-1.790412e+01,-1.766436e+01
1.825000e+01,-1.476787e+01,-1.718953e+01,-1.805276e+01,-1.800836e+01,-1.868105e+01,-1.774866e+01,-1.790644e+01,-1.763070e+01
1.875000e+01,-1.460852e+01,-1.716343e+01,-1.804655e+01,-1.799538e+01,-1.865541e+01,-1.772918e+01,-1.789667e+01,-1.759725e+01
1.925000e+01,-1.441283e+01,-1.712203e+01,-1.804701e+01,-1.798782e+01,-1.862916e+01,-1.770075e+01,-1.789375e+01,-1.756269e+01
1.975000e+01,-1.419671e+01,-1.705611e+01,-1.804613e+01,-1.798291e+01,-1.860109e+01,-1.765546e+01,-1.789397e+01,-1.752958e+01
2.025000e+01,-1.398083e+01,-1.697008e+01,-1.803876e+01,-1.797551e+01,-1.856818e+01,-1.759266e+01,-1.788894e+01,-1.749727e+01
2.075000e+01,-1.375539e+01,-1.685620e+01,-1.802670e+01,-1.797568e+01,-1.854271e+01,-1.750953e+01,-1.788914e+01,-1.747993e+01
