Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.552665e+01,-1.488417e+01,-1.501396e+01,-1.494827e+01,-1.491129e+01,-1.497953e+01,-1.483997e+01,-1.455417e+01
1.250000e+00,-1.650599e+01,-1.590525e+01,-1.592857e+01,-1.580919e+01,-1.576711e+01,-1.598376e+01,-1.571345e+01,-1.535892e+01
1.750000e+00,-1.734157e+01,-1.667882e+01,-1.661375e+01,-1.643422e+01,-1.622982e+01,-1.672375e+01,-1.635250e+01,-1.587553e+01
2.250000e+00,-1.801471e+01,-1.725808e+01,-1.717092e+01,-1.687478e+01,-1.655876e+01,-1.728276e+01,-1.681165e+01,-1.621656e+01
2.750000e+00,-1.853618e+01,-1.768409e+01,-1.754502e+01,-1.720346e+01,-1.683570e+01,-1.769705e+01,-1.713951e+01,-1.653650e+01
3.250000e+00,-1.894928e+01,-1.804247e+01,-1.782816e+01,-1.745787e+01,-1.701499e+01,-1.803443e+01,-1.740398e+01,-1.672941e+01
3.750000e+00,-1.927686e+01,-1.830502e+01,-1.808362e+01,-1.768671e+01,-1.721939e+01,-1.828897e+01,-1.763574e+01,-1.693387e+01
4.250000e+00,-1.953971e+01,-1.852762e+01,-1.826547e+01,-1.784731e+01,-1.737226e+01,-1.849440e+01,-1.779877e+01,-1.708036e+01
4.750000e+00,-1.975357e+01,-1.872029e+01,-1.841205e+01,-1.796746e+01,-1.739180e+01,-1.866961e+01,-1.793215e+01,-1.711261e+01
5.250000e+00,-1.993634e+01,-1.888559e+01,-1.853836e+01,-1.802923e+01,-1.744326e+01,-1.883223e+01,-1.800075e+01,-1.714315e+01
5.750000e+00,-2.008751e+01,-1.903256e+01,-1.866556e+01,-1.809810e+01,-1.748823e+01,-1.897374e+01,-1.807972e+01,-1.716590e+01
6.250000e+00,-2.021368e+01,-1.915638e+01,-1.876851e+01,-1.816016e+01,-1.746609e+01,-1.909499e+01,-1.815056e+01,-1.715935e+01
6.750000e+00,-2.032589e+01,-1.926576e+01,-1.886894e+01,-1.820369e+01,-1.747402e+01,-1.920165e+01,-1.820632e+01,-1.715032e+01
7.250000e+00,-2.042343e+01,-1.936470e+01,-1.895046e+01,-1.825147e+01,-1.746555e+01,-1.929633e+01,-1.826157e+01,-1.711903e+01
7.750000e+00,-2.050635e+01,-1.945393e+01,-1.902817e+01,-1.829271e+01,-1.749453e+01,-1.938387e+01,-1.830946e+01,-1.714922e+01
8.250000e+00,-2.057170e+01,-1.952455e+01,-1.911268e+01,-1.833348e+01,-1.753433e+01,-1.945499e+01,-1.835710e+01,-1.716022e+01
8.750000e+00,-2.063154e+01,-1.958769e+01,-1.918668e+01,-1.840305e+01,-1.751909e+01,-1.952099e+01,-1.843441e+01,-1.713529e+01
9.250000e+00,-2.068256e+01,-1.964576e+01,-1.925608e+01,-1.845736e+01,-1.753048e+01,-1.958523e+01,-1.849314e+01,-1.712264e+01
9.750000e+00,-2.072373e+01,-1.969044e+01,-1.932945e+01,-1.850003e+01,-1.753190e+01,-1.963889e+01,-1.854255e+01,-1.710136e+01
1.025000e+01,-2.075649e+01,-1.973701e+01,-1.938631e+01,-1.852718e+01,-1.749330e+01,-1.969075e+01,-1.857550e+01,-1.705367e+01
1.075000e+01,-2.078147e+01,-1.978461e+01,-1.944076e+01,-1.855984e+01,-1.748901e+01,-1.974167e+01,-1.860845e+01,-1.707163e+01
1.125000e+01,-2.080199e+01,-1.982656e+01,-1.949755e+01,-1.859033e+01,-1.751396e+01,-1.979038e+01,-1.863985e+01,-1.710859e+01
1.175000e+01,-2.081735e+01,-1.986513e+01,-1.954401e+01,-1.861590e+01,-1.753796e+01,-1.983160e+01,-1.866600e+01,-1.711133e+01
1.225000e+01,-2.083020e+01,-1.990358e+01,-1.958968e+01,-1.864313e+01,-1.757531e+01,-1.987236e+01,-1.869634e+01,-1.710376e+01
1.275000e+01,-2.082936e+01,-1.993589e+01,-1.963158e+01,-1.866978e+01,-1.763413e+01,-1.990819e+01,-1.872812e+01,-1.711704e+01
1.325000e+01,-2.082064e+01,-1.997370e+01,-1.967610e+01,-1.871129e+01,-1.766898e+01,-1.994925e+01,-1.877010e+01,-1.711944e+01
1.375000e+01,-2.080152e+01,-2.000902e+01,-1.971277e+01,-1.875501e+01,-1.769215e+01,-1.998911e+01,-1.881388e+01,-1.712878e+01
1.425000e+01,-2.077721e+01,-2.004393e+01,-1.975054e+01,-1.879355e+01,-1.776885e+01,-2.002959e+01,-1.885042e+01,-1.717040e+01
1.475000e+01,-2.073887e+01,-2.007213e+01,-1.978183e+01,-1.882158e+01,-1.785897e+01,-2.006286e+01,-1.887698e+01,-1.723500e+01
1.525000e+01,-2.068993e+01,-2.010079e+01,-1.981631e+01,-1.886127e+01,-1.793183e+01,-2.009883e+01,-1.891395e+01,-1.728186e+01
1.575000e+01,-2.063022e+01,-2.012548e+01,-1.985140e+01,-1.889315e+01,-1.802288e+01,-2.013464e+01,-1.894454e+01,-1.732051e+01
1.625000e+01,-2.055473e+01,-2.014389e+01,-1.988810e+01,-1.893038e+01,-1.813369e+01,-2.016815e+01,-1.898044e+01,-1.738119e+01
1.675000e+01,-2.047405e+01,-2.015782e+01,-1.992295e+01,-1.895584e+01,-1.822093e+01,-2.019915e+01,-1.900286e+01,-1.743959e+01
1.725000e+01,-2.038895e+01,-2.016246e+01,-1.995053e+01,-1.897299e+01,-1.833108e+01,-2.022185e+01,-1.901635e+01,-1.751394e+01
1.775000e+01,-2.029182e+01,-2.015752e+01,-1.998602e+01,-1.900591e+01,-1.846565e+01,-2.024275e+01,-1.904543e+01,-1.759925e+01
1.825000e+01,-2.019275e+01,-2.014770e+01,-2.002436e+01,-1.903952e+01,-1.859619e+01,-2.025950e+01,-1.907491e+01,-1.769282e+01
1.875000e+01,-2.008625e+01,-2.012620e+01,-2.005306e+01,-1.906687e+01,-1.873284e+01,-2.026494e+01,-1.909603e+01,-1.780455e+01
1.925000e+01,-1.996799e+01,-2.009310e+01,-2.008165e+01,-1.909566e+01,-1.888981e+01,-2.026270e+01,-1.911999e+01,-1.793496e+01
1.975000e+01,-1.985723e+01,-2.005769e+01,-2.010383e+01,-1.912890e+01,-1.903208e+01,-2.025577e+01,-1.914801e+01,-1.805463e+01
2.025000e+01,-1.973105e+01,-2.001090e+01,-2.012307e+01,-1.915410e+01,-1.917307e+01,-2.024072e+01,-1.916552e+01,-1.816498e+01
2.075000e+01,-1.960349e+01,-1.995510e+01,-2.014005e+01,-1.917981e+01,-1.930332e+01,-2.021783e+01,-1.918574e+01,-1.825750e+01
