Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.205135e+01,-1.264974e+01,-1.321142e+01,-1.342645e+01,-1.358205e+01,-1.293473e+01,-1.324734e+01,-1.321568e+01
1.250000e+00,-1.344304e+01,-1.409638e+01,-1.452871e+01,-1.469382e+01,-1.464206e+01,-1.434882e+01,-1.454396e+01,-1.431742e+01
1.750000e+00,-1.486505e+01,-1.516836e+01,-1.551816e+01,-1.569468e+01,-1.567618e+01,-1.540504e+01,-1.556585e+01,-1.529160e+01
2.250000e+00,-1.614584e+01,-1.606655e+01,-1.627030e+01,-1.641548e+01,-1.638760e+01,-1.621706e+01,-1.629430e+01,-1.602269e+01
2.750000e+00,-1.709364e+01,-1.673977e+01,-1.683797e+01,-1.693361e+01,-1.680640e+01,-1.684408e+01,-1.683131e+01,-1.646254e+01
3.250000e+00,-1.780937e+01,-1.720385e+01,-1.726298e+01,-1.733740e+01,-1.717272e+01,-1.727677e+01,-1.725343e+01,-1.681326e+01
3.750000e+00,-1.832978e+01,-1.757737e+01,-1.760206e+01,-1.766288e+01,-1.746024e+01,-1.761718e+01,-1.759072e+01,-1.709909e+01
4.250000e+00,-1.872068e+01,-1.788481e+01,-1.787757e+01,-1.791337e+01,-1.767450e+01,-1.791555e+01,-1.784260e+01,-1.734104e+01
4.750000e+00,-1.902121e+01,-1.812779e+01,-1.811982e+01,-1.811142e+01,-1.787457e+01,-1.816241e+01,-1.804273e+01,-1.753014e+01
5.250000e+00,-1.926655e+01,-1.833529e+01,-1.830630e+01,-1.825371e+01,-1.804009e+01,-1.836409e+01,-1.818887e+01,-1.768863e+01
5.750000e+00,-1.946742e+01,-1.851387e+01,-1.846051e+01,-1.838060e+01,-1.817785e+01,-1.853997e+01,-1.831422e+01,-1.781887e+01
6.250000e+00,-1.963934e+01,-1.867466e+01,-1.859581e+01,-1.849242e+01,-1.824475e+01,-1.869226e+01,-1.843388e+01,-1.788895e+01
6.750000e+00,-1.978065e+01,-1.880935e+01,-1.871266e+01,-1.859574e+01,-1.830468e+01,-1.882286e+01,-1.854484e+01,-1.795004e+01
7.250000e+00,-1.989812e+01,-1.892739e+01,-1.882002e+01,-1.866603e+01,-1.833461e+01,-1.894095e+01,-1.862399e+01,-1.798534e+01
7.750000e+00,-2.001723e+01,-1.904735e+01,-1.892684e+01,-1.874074e+01,-1.833896e+01,-1.905622e+01,-1.871101e+01,-1.798412e+01
8.250000e+00,-2.010869e+01,-1.915300e+01,-1.901789e+01,-1.880450e+01,-1.832868e+01,-1.915817e+01,-1.878749e+01,-1.797177e+01
8.750000e+00,-2.020106e+01,-1.924394e+01,-1.909626e+01,-1.886627e+01,-1.830671e+01,-1.924457e+01,-1.886089e+01,-1.795190e+01
9.250000e+00,-2.027391e+01,-1.931826e+01,-1.916745e+01,-1.891043e+01,-1.828505e+01,-1.931551e+01,-1.891452e+01,-1.792709e+01
9.750000e+00,-2.033185e+01,-1.939490e+01,-1.923897e+01,-1.895900e+01,-1.824918e+01,-1.938962e+01,-1.897433e+01,-1.787921e+01
1.025000e+01,-2.037515e+01,-1.945815e+01,-1.929406e+01,-1.901001e+01,-1.822320e+01,-1.944937e+01,-1.903299e+01,-1.785971e+01
1.075000e+01,-2.040649e+01,-1.950999e+01,-1.935233e+01,-1.904969e+01,-1.822091e+01,-1.950162e+01,-1.907743e+01,-1.785207e+01
1.125000e+01,-2.042885e+01,-1.955557e+01,-1.939481e+01,-1.908676e+01,-1.821479e+01,-1.954534e+01,-1.911997e+01,-1.782645e+01
1.175000e+01,-2.043859e+01,-1.959357e+01,-1.944283e+01,-1.912919e+01,-1.821287e+01,-1.958514e+01,-1.917071e+01,-1.779208e+01
1.225000e+01,-2.043481e+01,-1.962696e+01,-1.949023e+01,-1.917343e+01,-1.821962e+01,-1.962454e+01,-1.921933e+01,-1.776268e+01
1.275000e+01,-2.042966e+01,-1.965524e+01,-1.952874e+01,-1.920183e+01,-1.822901e+01,-1.965745e+01,-1.925118e+01,-1.773625e+01
1.325000e+01,-2.042382e+01,-1.968464e+01,-1.957035e+01,-1.923258e+01,-1.824412e+01,-1.969197e+01,-1.928762e+01,-1.770354e+01
