Time,U,B,V,R,I,gs,rs,is
7.500000e-01,-1.489772e+01,-1.464166e+01,-1.494574e+01,-1.496506e+01,-1.480971e+01,-1.487725e+01,-1.484548e+01,-1.449814e+01
1.250000e+00,-1.525395e+01,-1.524212e+01,-1.569459e+01,-1.566874e+01,-1.565003e+01,-1.555069e+01,-1.553789e+01,-1.527118e+01
1.750000e+00,-1.494102e+01,-1.523838e+01,-1.605103e+01,-1.609367e+01,-1.614055e+01,-1.570460e+01,-1.596295e+01,-1.567329e+01
2.250000e+00,-1.433749e+01,-1.472208e+01,-1.607870e+01,-1.634931e+01,-1.638712e+01,-1.537742e+01,-1.620005e+01,-1.593777e+01
2.750000e+00,-1.385058e+01,-1.425205e+01,-1.593212e+01,-1.649336e+01,-1.666607e+01,-1.502351e+01,-1.629794e+01,-1.624568e+01
3.250000e+00,-1.396244e+01,-1.434256e+01,-1.609184e+01,-1.671912e+01,-1.693780e+01,-1.514386e+01,-1.650814e+01,-1.651708e+01
3.750000e+00,-1.424719e+01,-1.471391e+01,-1.645702e+01,-1.703215e+01,-1.724038e+01,-1.554237e+01,-1.682588e+01,-1.681673e+01
4.250000e+00,-1.480239e+01,-1.535227e+01,-1.701196e+01,-1.741532e+01,-1.753799e+01,-1.616143e+01,-1.724885e+01,-1.706289e+01
4.750000e+00,-1.530696e+01,-1.597085e+01,-1.746649e+01,-1.773018e+01,-1.779642e+01,-1.672786e+01,-1.758974e+01,-1.729355e+01
5.250000e+00,-1.583484e+01,-1.658594e+01,-1.784192e+01,-1.795414e+01,-1.796601e+01,-1.725240e+01,-1.783694e+01,-1.744806e+01
5.750000e+00,-1.625310e+01,-1.708190e+01,-1.812050e+01,-1.812127e+01,-1.810966e+01,-1.767574e+01,-1.801633e+01,-1.759098e+01
6.250000e+00,-1.664245e+01,-1.747323e+01,-1.834084e+01,-1.826941e+01,-1.824485e+01,-1.800381e+01,-1.817131e+01,-1.773717e+01
6.750000e+00,-1.705055e+01,-1.780329e+01,-1.851102e+01,-1.839091e+01,-1.835594e+01,-1.827266e+01,-1.829864e+01,-1.786083e+01
7.250000e+00,-1.742647e+01,-1.808016e+01,-1.864852e+01,-1.848958e+01,-1.844390e+01,-1.849549e+01,-1.840413e+01,-1.795227e+01
7.750000e+00,-1.769175e+01,-1.827978e+01,-1.875778e+01,-1.857030e+01,-1.852715e+01,-1.865888e+01,-1.849160e+01,-1.802110e+01
8.250000e+00,-1.793450e+01,-1.844469e+01,-1.885376e+01,-1.864299e+01,-1.857932e+01,-1.879146e+01,-1.857194e+01,-1.807560e+01
8.750000e+00,-1.812114e+01,-1.858871e+01,-1.893882e+01,-1.872158e+01,-1.865360e+01,-1.890963e+01,-1.865557e+01,-1.813670e+01
9.250000e+00,-1.823487e+01,-1.868873e+01,-1.901254e+01,-1.878858e+01,-1.871570e+01,-1.899890e+01,-1.872743e+01,-1.818763e+01
9.750000e+00,-1.832740e+01,-1.876974e+01,-1.908184e+01,-1.884986e+01,-1.877394e+01,-1.907305e+01,-1.879658e+01,-1.821836e+01
1.025000e+01,-1.839584e+01,-1.884137e+01,-1.913794e+01,-1.889754e+01,-1.881510e+01,-1.913846e+01,-1.885140e+01,-1.822936e+01
1.075000e+01,-1.841998e+01,-1.890133e+01,-1.918987e+01,-1.894912e+01,-1.886154e+01,-1.919882e+01,-1.890936e+01,-1.824423e+01
1.125000e+01,-1.840581e+01,-1.893815e+01,-1.924742e+01,-1.899697e+01,-1.892201e+01,-1.924964e+01,-1.896274e+01,-1.827302e+01
1.175000e+01,-1.839970e+01,-1.896379e+01,-1.929929e+01,-1.904338e+01,-1.895179e+01,-1.928910e+01,-1.901755e+01,-1.826484e+01
